"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.19779059208,0.19779059208,0.229050355878716,1,0.8635244914648,0.769572095995949,42.4924640877092,42.4924640877092
"1",1,0.10135971168,0.0813117142937547,0.027246166184598,0.80220940792,2.98433598851494,0.92103331603106,41.6289395962444,51.8928588785584
"5",5,0.03050780672,0.0219930075020433,0.00620568841245851,0.720897693626245,3.54400769750061,0.977681064788432,38.6446036077295,53.6062245023148
"10",10,0.01765513232,0.0123392547125909,0.00356120577238248,0.698904686124202,3.46490921931079,0.979250887743888,35.1005959102289,50.222292978003
"15",15,0.02416116408,0.0165882200399919,0.00488893150865107,0.686565431411611,3.39301542896207,0.972283214961331,31.6356866909181,46.0781816903796
"20",20,0.03166407896,0.0212142113222716,0.00643055219802626,0.669977211371619,3.29897194968464,0.965737195350761,28.242671261956,42.1546744912948
"25",25,0.0371701492,0.0241146175072739,0.00756907478678273,0.648763000049348,3.18593991822928,0.960857580810247,24.9436993122714,38.4480916919954
"30",30,0.04136152968,0.025836412614078,0.00843986712704179,0.624648382542074,3.06123452243658,0.956538130304318,21.7577593940421,34.832011099583
"35",35,0.04583541136,0.0274467929689416,0.0093733043163892,0.598811969927996,2.92818754651452,0.952427187788849,18.6965248716055,31.2226972915282
"40",40,0.04954541136,0.0283085227292155,0.0101504789053766,0.571365176959054,2.78888543024515,0.947127686881846,15.768337325091,27.5976520113003
"45",45,0.05666433392,0.0307719435927575,0.0116497262948058,0.543056654229839,2.64143060652657,0.934698681964547,12.9794518948458,23.900732628446
"50",50,0.07522009152,0.038534102818418,0.0156075385328859,0.512284710637081,2.4689417064212,0.909422350653585,10.3380212883193,20.1802261001755
"55",55,0.10856825896,0.051434278672114,0.0229074208135983,0.473750607818663,2.24531077028024,0.866840731566391,7.86907958189805,16.6101730573612
"60",60,0.16304406952,0.0688561729288011,0.0353774976754078,0.422316329146549,1.94632683070362,0.801397435180194,5.62376881161781,13.3164844063283
"65",65,0.24462852848,0.0864664378918586,0.0554349742624748,0.353460156217748,1.55978133014828,0.709386460907722,3.67744198091419,10.4041202840659
"70",70,0.35656399752,0.095200347519008,0.0860383197794175,0.266993718325889,1.10648775758383,0.58176843151939,2.11766065076591,7.93149990211049
"75",75,0.50117697976,0.0860988827237825,0.133752143646619,0.171793370806881,0.64371964722495,0.428656506205745,1.01117289318208,5.88598319267379
"80",80,0.648283639848587,0.0555543346494726,0.201331517100323,0.0856944880830988,0.275934614955442,0.286156750647537,0.367453245957129,4.28794493294372
"85",85,0.8020409584913,0.0241736375489804,0.306148281511143,0.0301401534336262,0.0789605528068286,0.15024751085258,0.0915186310016876,3.03643547147918
"90",90,0.918781323063436,0.00548192335857386,0.462078214595606,0.00596651588464579,0.0118636265147697,0.0552992001892174,0.012558078194859,2.10475903151049
"95",95,1,0.000484592526071926,0.707504854352769,0.000484592526071926,0.000684931733104835,0,0.000694451680089355,1.43306312567083
