"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.25865605095,0.25865605095,0.314847775755918,1,0.8215273248445,0.700346974753777,34.9909461773119,34.9909461773119
"1",1,0.1393204962,0.103284406836514,0.0385359734092098,0.74134394905,2.68020754892439,0.890197078323269,34.1694188524674,46.0911819625075
"5",5,0.0416396348,0.0265685663184248,0.00852312178312284,0.638059542213486,3.11723415369176,0.969650173689071,31.489211303543,49.3515247719736
"10",10,0.0237317763,0.0145117670494103,0.00480104517848739,0.611490975895062,3.02262663855672,0.972287588705823,28.3719771498513,46.3980308267382
"15",15,0.03212959345,0.0191806992783134,0.00652657283324186,0.596979208845651,2.9388623659603,0.963238285847681,25.3493505112945,42.4627024453855
"20",20,0.04194642765,0.0242365833778442,0.00856166860816105,0.577798509567338,2.83082474772986,0.954584093306415,22.4104881453342,38.7859916117047
"25",25,0.04933907175,0.0273122315943316,0.0101071802171639,0.553561926189494,2.70226027512107,0.948156316071784,19.5796633976044,35.370321677257
"30",30,0.05469783495,0.0287847189374541,0.0112345291111501,0.526249694595162,2.56216514752592,0.942831302804693,16.8774031224833,32.0710934292644
"35",35,0.0600003499,0.0298480726024575,0.0123559226268554,0.497464975657708,2.41568950404264,0.938276059010236,14.3152379749574,28.7763735648544
"40",40,0.0637103499,0.0297920365128044,0.0131440270499755,0.467616903055251,2.26658362764552,0.932921694984916,11.8995484709147,25.4472162857397
"45",45,0.0709751953,0.0310747054100465,0.0146956933175763,0.437824866542446,2.11454503972812,0.918942606953775,9.63296484326922,22.0018678229537
"50",50,0.0928142168,0.0377521976387775,0.0194283943379982,0.4067501611324,1.94314553132893,0.888787886584107,7.5184198035411,18.4841224957593
"55",55,0.13318231515,0.0491440030637158,0.0284555559005857,0.368997963493622,1.72704421011519,0.838137735416277,5.57527427221217,15.1092277567774
"60",60,0.19770595555,0.0632370328832465,0.0436870414853683,0.319853960429906,1.44750092322974,0.762652337710215,3.84823006209698,12.0312096712033
"65",65,0.2908756457,0.0746436144976848,0.0676156466869559,0.25661692754666,1.10393996293886,0.661383351926737,2.40072913886724,9.35530310419886
"70",70,0.41155085055,0.0748912717627071,0.102572866284019,0.181973313048975,0.730127513014378,0.527551922024383,1.29678917592838,7.12626018728019
"75",75,0.56117732465,0.0600920134470887,0.156010141976249,0.107082041286268,0.385180172813618,0.370221743091733,0.566661662914007,5.29184591652601
"80",80,0.698587554766753,0.0328266486465939,0.230197552527953,0.0469900278391793,0.142602074983433,0.242138951415574,0.181481490100389,3.86212774168806
"85",85,0.839610762338214,0.0118917256011718,0.344393048807633,0.0141633791925854,0.0345295169061735,0.120676797471368,0.038879415116956,2.7450663142105
"90",90,0.938756551164662,0.00213252969091623,0.511777051531684,0.00227165359141358,0.00416691151847047,0.0420668906363103,0.00434989821078254,1.91485983040035
"95",95,1,0.000139123900497349,0.767640315879347,0.000139123900497349,0.000181235791840843,0,0.000182986692312071,1.31527862328413
