"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.145246945922611,0.145246945922611,0.160905541729862,1,0.902684546231851,0.818085506878239,47.3800172146201,47.3800172146201
"1",1,0.100695374929002,0.086069679252032,0.0270001940469266,0.854753054077389,3.18774298815935,0.928153242434019,46.4773326683882,54.3751583532571
"5",5,0.0221740643217512,0.0170448345964382,0.00448956642846914,0.768683374825357,3.79654357898658,0.984041857776282,43.2895896802289,56.3165421524358
"10",10,0.012325796332488,0.00926454356251021,0.00247983089395579,0.751638540228919,3.73595779659457,0.984705950416533,39.4930461012423,52.5426039080091
"15",15,0.0185497868261936,0.0137708793834713,0.00374328721154434,0.742373996666409,3.67881987281171,0.97689649344781,35.7570883046477,48.1658685045719
"20",20,0.0281299422323813,0.0204955635995019,0.00570299237255222,0.728603117282937,3.59382623377588,0.971891053748041,32.078268431836,44.0270809593299
"25",25,0.028085542253374,0.0198875846189094,0.00569386782607366,0.708107553683435,3.49280756533179,0.970683933834988,28.4844421980601,40.2261521570977
"30",30,0.0306876555680877,0.0211198573657321,0.00622928900583114,0.688219969064526,3.39041218764487,0.967507995174829,24.9916346327283,36.3134401152274
"35",35,0.0345086011332675,0.0230206916705719,0.00701796672968123,0.667100111698794,3.2802508984846,0.961308031371799,21.6012224450834,32.3807807348063
"40",40,0.0433859321975955,0.0279439860472111,0.00886173424811518,0.644079420028222,3.1533315336278,0.951457915693801,18.3209715465988,28.4452056328644
"45",45,0.0543812535584534,0.0335062172616691,0.0111677628442904,0.616135433981011,3.00026224847705,0.936663831617426,15.167640012971,24.6173798428845
"50",50,0.0735952265523051,0.042878729200452,0.0152580466214289,0.582629216719342,2.81023713351563,0.913462590295577,12.167377764494,20.8835695418878
"55",55,0.101671937090993,0.0548774776118536,0.0213776718876279,0.53975048751889,2.567046491326,0.876857924666278,9.35714063097837,17.3360485026906
"60",60,0.149033859627205,0.0722624960955056,0.0321033233764761,0.484873009907036,2.25093505890597,0.821160326016005,6.79009413965237,14.0038608066764
"65",65,0.216784347324007,0.089447500935656,0.0483924140550532,0.412610513811531,1.84837856681208,0.736615183853651,4.5391590807464,11.0010746910336
"70",70,0.327841956464877,0.105946394398311,0.0778134355962345,0.323163012875875,1.36154371782343,0.605754488306669,2.69078051393432,8.32638763325256
"75",75,0.48121893457709,0.104528749716211,0.126738196974583,0.217216618477564,0.82476121809729,0.44960074869074,1.32923679611089,6.11940654185347
"80",80,0.627544676315711,0.0707166721265502,0.190706966378952,0.112687868761352,0.370813261147628,0.305959190632683,0.504475578013603,4.47675143348367
"85",85,0.782849667017089,0.0328571373098636,0.289608271879587,0.0419711966348021,0.113453725256594,0.166639367757957,0.133662316865975,3.18462011052464
"90",90,0.905714288750102,0.00825473375911291,0.436623091922827,0.00911405932493851,0.0189058570465438,0.0644643915824687,0.0202085916093811,2.21729866889115
"95",95,1,0.000859325565825598,0.671377895764691,0.000859325565825598,0.00127994319033521,0,0.00130273456283734,1.51599651476182
