"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.0495551591748717,0.0495551591748717,0.0516408767482655,1,0.959611112267495,0.942312191724357,63.846640520167,63.846640520167
"1",1,0.0228910412553147,0.0217566720622291,0.00579876409685212,0.950444840825128,3.75194984635429,0.979435949322837,62.8870294078995,66.16589065106
"5",5,0.0112646338554871,0.0104613321870369,0.00226697190576091,0.928688168762899,4.61467218030014,0.991537128622487,59.1350795615452,63.6759264849027
"10",10,0.00704046242188831,0.00646474153768174,0.00141286715868382,0.918226836575862,4.57561880318888,0.990890487036625,54.5204073812451,59.3757503152008
"15",15,0.0113668772719049,0.0103638878354738,0.00228584726815349,0.911762095038181,4.53393714438577,0.986196047521589,49.9447885780562,54.7783120726956
"20",20,0.0164744727617728,0.0148500602120718,0.00332115742476989,0.901398207202707,4.47135089150456,0.983291307393226,45.4108514336705,50.378235801681
"25",25,0.0169666809948644,0.0150417795965783,0.00342119846278321,0.886548146990635,4.39664046392139,0.982406864676884,40.9395005421659,46.1785416631166
"30",30,0.0182835075032695,0.0159341932073964,0.00368907715013614,0.871506367394057,4.31928977327253,0.980676942305649,36.5428600782445,41.9306862754354
"35",35,0.0204702110551018,0.0175137429784733,0.0041346682260104,0.85557217418666,4.23582788778497,0.977319851796659,32.223570304972,37.6631817597445
"40",40,0.0251242786466192,0.021055613547823,0.00508619346137546,0.838058431208187,4.13975868352616,0.971623291901736,27.987742417187,33.3959320435909
"45",45,0.0319909792941771,0.026136720223057,0.00649797664424994,0.817002817660364,4.02228595976648,0.960968688338554,23.8479837336609,29.189597903657
"50",50,0.04691039808323,0.0370998434613147,0.00959820225111799,0.790866097437307,3.86529086287938,0.945879813302972,19.8256977738944,25.0683369006926
"55",55,0.0623152234657704,0.0469711125574706,0.0128473249780886,0.753766253975992,3.65610059974203,0.92264212704665,15.960406911015,21.1742125981715
"60",60,0.0947370647877059,0.0669596971042023,0.0198500709365943,0.706795141418522,3.37327243404252,0.882797687856763,12.304306311273,17.4085892647458
"65",65,0.144086602171214,0.0921917151199596,0.0309584558134223,0.639835444314319,2.97791710528369,0.822919652477493,8.93103387723044,13.9583293745182
"70",70,0.218840675402919,0.119846723577067,0.048905322508714,0.54764372919436,2.45058650938684,0.728593318218501,5.95311677194675,10.8704189504815
"75",75,0.330534404859354,0.141401628652325,0.0791952600452379,0.427797005617293,1.78548095645565,0.605601367688078,3.50253026255991,8.18736507401661
"80",80,0.477032820074186,0.136619994329808,0.126349111774635,0.286395376964967,1.08128970921056,0.44668735072388,1.71704930610426,5.99538066675668
"85",85,0.650393801405847,0.0974129804690966,0.201683842627111,0.149775382635159,0.48299843557226,0.277752180082912,0.635759596893698,4.2447536151008
"90",90,0.818016663752315,0.0428333175259397,0.319284997284464,0.0523624021660628,0.134153868456831,0.121806437602644,0.152761161321438,2.91738260664531
"95",95,1,0.00952908464012309,0.534204025040098,0.00952908464012309,0.0178379124706292,0,0.0186072928646072,1.95268418398336
