"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.176258388138627,0.176258388138627,0.201471188919508,1,0.874856544421575,0.803097839915024,46.6981700691048,46.6981700691048
"1",1,0.0678829864611697,0.0559180406854877,0.0178047058747002,0.823741611861373,3.14063265515354,0.945200669430591,45.8233135246832,55.6282611742028
"5",5,0.0206840965172759,0.0158817368544415,0.00418442235113413,0.767823571175885,3.79544307952971,0.985150251584261,42.6826808695297,55.5891776077715
"10",10,0.0114301100127613,0.00859477788949163,0.00229863334592325,0.751941834321444,3.73908170467244,0.98521370720934,38.88723779,51.715752489143
"15",15,0.0184641963085414,0.013725305975336,0.00372586087447854,0.743347056431952,3.68379454781895,0.977563297894407,35.1481560853275,47.2836419828415
"20",20,0.0268212064004133,0.0195693355632278,0.00543420217195899,0.729621750456616,3.60114234693133,0.972967162006742,31.4643615375086,43.1242099318138
"25",25,0.0272684242600601,0.0193620104961932,0.00552601398504137,0.710052414893388,3.50379324927608,0.971284228542608,27.8632191905772,39.2410737660272
"30",30,0.0303276852709059,0.0209470412041929,0.00615513919383036,0.690690404397195,3.40317912309591,0.966437229373763,24.3594259413011,35.2682269598939
"35",35,0.0371770594415138,0.0248990888239856,0.00757050750796322,0.669743363193002,3.28895900278745,0.957978050189891,20.9562468182052,31.2899656344429
"40",40,0.0474732441359374,0.0306128496667817,0.0097160499854251,0.644844274369017,3.15075053264481,0.945552147329903,17.6672878154178,27.3977586801175
"45",45,0.0623802554771466,0.0383159131950171,0.0128611462583038,0.614231424702235,2.97919893184313,0.927226070343999,14.516537282773,23.6336610257449
"50",50,0.0847828637249921,0.0488277663292256,0.0176759074919282,0.575915511507218,2.76239091834595,0.90032359696523,11.5373383509298,20.0330397782405
"55",55,0.117305735950521,0.061830415858605,0.0248609887493184,0.527087745177992,2.48704572782931,0.86128430766676,8.7749474325839,16.6479822626509
"60",60,0.164992196395027,0.0767638286532903,0.0358365606482529,0.465257329319387,2.14205345782904,0.803157590506417,6.28790170475459,13.5148901661646
"65",65,0.238164655075563,0.0925254205852391,0.0537811388831131,0.388493500666097,1.72040649392591,0.718503962508095,4.14584824692555,10.671602587475
"70",70,0.343113460815434,0.101550632247443,0.0821528039440088,0.295968080080858,1.23611888301043,0.597115060779204,2.42544175299964,8.19494369912124
"75",75,0.481401314162849,0.0935928148831931,0.12680145680423,0.194417447833415,0.738105201959093,0.449418399158241,1.18932286998921,6.11736695056439
"80",80,0.627709531494478,0.0632885831122866,0.190790285706582,0.100824632950222,0.331718058274825,0.305810899005021,0.451217668030118,4.47527211185473
"85",85,0.782981996422442,0.029390051239919,0.289719861698259,0.0375360498379355,0.101442997617224,0.16653230326218,0.119499609755293,3.18359577715931
"90",90,0.905792196256201,0.00737858196079728,0.436769539663522,0.00814599859801648,0.0168935360430162,0.0644127528552308,0.0180566121380683,2.21662352636115
"95",95,1,0.000767416637219199,0.671552669689816,0.000767416637219199,0.00114274973781827,0,0.00116307609505215,1.51557320840301
