"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.0248646794056278,0.0248646794056278,0.0254179438745304,1,0.978233311410488,0.974389858335434,79.9987455401685,79.9987455401685
"1",1,0.00265281722014018,0.00258685577043967,0.000664366837116479,0.975135320594372,3.89371598026668,0.997895418035063,79.020512228758,81.0354322727155
"5",5,0.000391267832052559,0.000380526929397704,7.82704099920091e-05,0.972548464823933,4.86169587506382,0.999656492679113,75.1267962484913,77.2473547239541
"10",10,0.000348809133237521,0.000339101055778301,6.97735087133108e-05,0.972167937894535,4.86002584693881,0.999571372168534,70.2651003734275,72.2767102622244
"15",15,0.000515128260020068,0.000500616497758076,0.000103051132588313,0.971828836838757,4.85794270459916,0.999341623153603,65.4050745264887,67.3010226155087
"20",20,0.000813642796851922,0.00079031420985945,0.000162792137602454,0.971328220340998,4.85474434760133,0.999073481316081,60.5471318218895,62.3343691184362
"25",25,0.00104890046996661,0.00101799766586137,0.000209885765646871,0.970537906131139,4.85024633625763,0.998780666828252,55.6923874742882,57.3830111348201
"30",30,0.00140416246621251,0.00136136346571273,0.000281021901437469,0.969519908465278,4.84433227000868,0.998361211177835,50.8421411380305,52.4405333960725
"35",35,0.00189332478429098,0.00183303856837077,0.000379009399044768,0.968158544999565,4.83639343243373,0.99745096346457,45.9978088680219,47.5106160097389
"40",40,0.00326073841530516,0.00315093470050941,0.000653169994978321,0.966325506431194,4.82406528887475,0.995776436716273,41.1614154355881,42.5958076876231
"45",45,0.00527003583108566,0.00507596450461129,0.00105668016253003,0.963174571730685,4.80369054384236,0.992890276661169,36.3373501467134,37.7266501973993
"50",50,0.00911327693814708,0.00873141794170421,0.00183066339201596,0.958098607226073,4.76953763307028,0.988643581286576,31.533659602871,32.9127496533667
"55",55,0.013808838551122,0.0131096582425603,0.00278019552034327,0.949367189284369,4.7153727666397,0.981552195836682,26.7641219698008,28.1915388185845
"60",60,0.0235437189071657,0.0220429841355654,0.00476256546264733,0.936257531041809,4.62838449328369,0.966389886019199,22.0487492031611,23.5498764732248
"65",65,0.0447783163273173,0.0409369881724029,0.00915238080277616,0.914214546906243,4.47282396291745,0.932232810612789,17.4203647098774,19.0550071302507
"70",70,0.0938392655421373,0.0819477247260142,0.0196530839718966,0.87327755873384,4.16971325432677,0.857148586833506,12.9475407469599,14.8263752085104
"75",75,0.193388561962505,0.153034138636801,0.0428179647024888,0.791329834007826,3.57406382344713,0.755742372827769,8.77782749263315,11.0925016540528
"80",80,0.316985240718962,0.202330314647062,0.0749074271273348,0.638295695371025,2.70107147456982,0.606674720158258,5.20376366918602,8.15259088683217
"85",85,0.488280439011059,0.21287336749352,0.129906043398476,0.435965380723963,1.6386717809621,0.422064666642871,2.5026921946162,5.7405755256535
"90",90,0.691921833931816,0.154362234929949,0.223187612497795,0.223092013230443,0.691625458968849,0.199526483357213,0.864020413654095,3.87293297121132
"95",95,1,0.068729778300494,0.432830527398778,0.068729778300494,0.158791429785569,0,0.172394954685246,2.50830075329963
