"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.25731061152,0.25731061152,0.314826417997729,1,0.8173094658208,0.710551018467999,37.1994609559574,37.1994609559574
"1",1,0.11479623384,0.0852579447104366,0.03116784478693,0.74268938848,2.7354456265192,0.908401642571182,36.3821514901366,48.9870355689299
"5",5,0.03309223432,0.0217558753865583,0.00674114053519612,0.657431443769563,3.22732856153478,0.977029535212369,33.6467058636174,51.1790334680294
"10",10,0.01650640064,0.0104927156087896,0.00332764530234318,0.635675568383005,3.15319532445393,0.979140638190249,30.4193773020826,47.8536203294106
"15",15,0.02565421552,0.0160385756444782,0.0051948121425395,0.625182852774216,3.08742168232433,0.968763358356159,27.2661819776287,43.6131315128629
"20",20,0.03744350208,0.0228084950077274,0.00762575724345938,0.609144277129737,2.99098099763014,0.96220697466584,24.1787602953043,39.6929942594777
"25",25,0.03818640504,0.0223900556655563,0.00777988215901811,0.58633578212201,2.87794277701271,0.959714084997913,21.1877792976742,36.135913829092
"30",30,0.04265068624,0.0240526722354831,0.00870841886756824,0.563945726456454,2.76200221891711,0.952859275190718,18.3098365206615,32.4673734753007
"35",35,0.05222163768,0.0281940994634761,0.0107128602265278,0.539893054220971,2.63179943239251,0.941791050953109,15.5478343017444,28.7979891206025
"40",40,0.06505258912,0.0332873418569728,0.0134298687357449,0.511698954757494,2.47860515333074,0.927247147190042,12.9160348693519,25.241472059432
"45",45,0.0816752288,0.0390743779442271,0.017001577470328,0.478411612900522,2.29827955743646,0.907535616851701,10.4374297160211,21.8168402157734
"50",50,0.10519217936,0.046214841219049,0.022157202808958,0.439337234956295,2.08577055585576,0.879040812592896,8.13915015858465,18.5259739238682
"55",55,0.14004811912,0.0550560518268533,0.0300282133265182,0.393122393737246,1.83347744430178,0.836869162859063,6.0533796027289,15.398206001907
"60",60,0.19220953144,0.0649795731742313,0.0423490544016662,0.338066341910392,1.53438073393381,0.773245590213441,4.21990215842712,12.4824675966874
"65",65,0.27308278288,0.0745752947741778,0.0628556598633113,0.273086768736161,1.18645313622278,0.682439438704567,2.68552142449331,9.83394924961703
"70",70,0.38384632096,0.0761978989486541,0.0941083785296577,0.198511473961983,0.809682412333146,0.556377611490182,1.49906828827053,7.55154479663789
"75",75,0.5267729552,0.0644314833708482,0.143025600041577,0.122313575013329,0.450489166639525,0.404548974465631,0.689385875937386,5.63621720534504
"80",80,0.667444863814412,0.038633104773609,0.211984523765751,0.0578820916424809,0.182244930371897,0.270432469091927,0.238896709297861,4.12729917870711
"85",85,0.81405386555945,0.0156697121687083,0.317941141900631,0.0192489868688719,0.0492849464999582,0.141607845618813,0.0566517789259645,2.9431044507375
"90",90,0.923512191107192,0.00330550382092265,0.473626570597531,0.00357927470016363,0.00697913509529754,0.0526274127452728,0.00736683242600623,2.05819140555752
"95",95,1,0.000273770879240978,0.715718319770949,0.000273770879240978,0.000382512046538914,0,0.000387697330708689,1.41613794638629
