"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.28467674219,0.28467674219,0.349313710021248,1,0.8149601175765,0.607843461090469,22.5200543703497,22.5200543703497
"1",1,0.33279394357,0.23805524789393,0.107026853365492,0.71532325781,2.22425718787584,0.749889868270676,21.7050942527732,30.343056814935
"5",5,0.08172407233,0.0390042853631761,0.0171140614015104,0.47726800991607,2.27907826483162,0.941275135338761,19.4808370648974,40.8173953840383
"10",10,0.0438082122,0.0191995502447755,0.00894983913699325,0.438263724552894,2.14523970217701,0.948632109091896,17.2017588000657,39.2497891939711
"15",15,0.05993275419,0.0251156701486438,0.0123415902762431,0.419064174308119,2.03504326318385,0.933277684166756,15.0565190978887,35.9289102265715
"20",20,0.07454660551,0.029367523730831,0.0154626099420836,0.393948504159475,1.89926046384338,0.922943402180482,13.0214758347049,33.0537511812296
"25",25,0.07999478828,0.0291645783403042,0.0166378078561085,0.364580980428644,1.75290991412649,0.918468114254361,11.1222153708615,30.5068447558206
"30",30,0.08334186345,0.0279542279817367,0.0173629622727969,0.33541640208834,1.60999186328553,0.914696864851761,9.36930545673501,27.9333550726818
"35",35,0.08762102327,0.0269401503120395,0.0182935984869857,0.307462174106603,1.47265450978412,0.91176439794134,7.75931359344948,25.2366445270734
"40",40,0.08896533576,0.0249567360349581,0.0185867853601261,0.280522023794564,1.34271395248892,0.908787761441487,6.28665908366536,22.410572256064
"45",45,0.09388408497,0.0239935131914053,0.0196629136278202,0.255565287759605,1.22024200713865,0.893634988934129,4.94394513117644,19.3451355405782
"50",50,0.1212869466,0.0280866334561205,0.0257568975390736,0.2315717745682,1.09045095254631,0.8598393464667,3.72370312403778,16.0801251835686
"55",55,0.1634293597,0.0332554463204113,0.0354682148049305,0.20348514111208,0.937612634391411,0.794832761213417,2.63325217149147,12.9407590013714
"60",60,0.25921651269,0.0441263478401793,0.0592105061831555,0.170229694791668,0.745245239141911,0.69303314867489,1.69563953710006,9.96089160105251
"65",65,0.37679769179,0.0475154500583146,0.0919986869444161,0.126103346951489,0.51647965461749,0.562351560612492,0.950394297958151,7.53663023966969
"70",70,0.54342732108,0.042706810277969,0.147040175600503,0.0785878968931744,0.290443139798746,0.393846162543365,0.433914643340661,5.52139273978138
"75",75,0.72478871921,0.0260062068116978,0.227347022451367,0.0358810866152054,0.114389916046782,0.220081151853711,0.143471503541914,3.99852727651551
"80",80,0.813545762508218,0.00803366661942159,0.31911205727077,0.0098748798035076,0.0251750644840252,0.145805927921288,0.0290815874951317,2.94500673160617
"85",85,0.915112436476574,0.00168491708296174,0.459021217717531,0.00184121318408601,0.00367067363757156,0.0630430921496097,0.00390652301110652,2.12171140467134
"90",90,0.973268686345757,0.000152118101022183,0.657351436156184,0.000156296101124271,0.000231410616384567,0.0188203050271359,0.000235849373534954,1.50899076713008
"95",95,1,4.17800010208811e-06,0.944489405172047,4.17800010208811e-06,4.42355422856972e-06,0,4.43875715038675e-06,1.06241192961396
