"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.0503626941331667,0.0503626941331667,0.0524740044099696,1,0.959764643454544,0.942293151089279,64.998006726454,64.998006726454
"1",1,0.0192860793983751,0.0183147804806067,0.0048817269643538,0.949637305866833,3.75170111199185,0.984584318251677,64.0382420829994,67.4344212125755
"5",5,0.00694118609113361,0.0064644829595703,0.00139355733566425,0.931322525386227,4.63883529879231,0.994269569873788,60.2865409710076,64.7321838865717
"10",10,0.00542310023786502,0.00501559786987538,0.00108745077776736,0.924858042426656,4.61225277724558,0.993208048855608,55.6477056722153,60.1689157897206
"15",15,0.00828295884400616,0.00761901711123384,0.00166320437040888,0.919842444556781,4.58092658171694,0.990321405431001,51.0354528949697,55.4828201253104
"20",20,0.0112031611936813,0.0102197861023249,0.00225274642175614,0.912223427445547,4.53658965058215,0.987868169340007,46.4545263132527,50.9245048039788
"25",25,0.013149287986938,0.0118607056452888,0.00264656179090626,0.902003641343222,4.48155251316742,0.985811630518662,41.9179366626706,46.4720259889953
"30",30,0.0153290401068249,0.0136450367621205,0.00308853326147848,0.890142935697933,4.41796659026058,0.983203776518076,37.4363841495032,42.0565986069984
"35",35,0.018410416162623,0.0161366910850729,0.00371491190815819,0.876497898935813,4.34376143607489,0.979446823462105,33.0184175592426,37.6708462157541
"40",40,0.0229180383682372,0.0197177911720662,0.00463459122865517,0.86036120785074,4.25448334044074,0.973510971856483,28.6746561231677,33.3286250722526
"45",45,0.0304483400625424,0.0255961966223698,0.00617998981968259,0.840643416678674,4.14178621149968,0.963544458928728,24.420172782727,29.0493832440983
"50",50,0.0431677167723699,0.0351837275514979,0.00881621987408719,0.815047220056304,3.99079515415792,0.948116157291153,20.2783865712273,24.8800143994436
"55",55,0.0617523117499053,0.0481583735115267,0.0127277262801174,0.779863492504806,3.78373736609637,0.923131952056081,16.2875914170694,20.8851825654206
"60",60,0.0943212013936106,0.0690153058893009,0.0197588038552306,0.731705118993279,3.49288886083207,0.882193928120409,12.503854050973,17.0886518713666
"65",65,0.145897645918453,0.0966848837060098,0.0313768793432665,0.662689813103978,3.08140534462547,0.817090176850403,9.01096519014093,13.597561048863
"70",70,0.229855631391582,0.130099420417518,0.0516721510305509,0.566004929397969,2.5177860379878,0.713987362219942,5.92955984551546,10.4761629051931
"75",75,0.350406338197733,0.152744053202059,0.0849679157508147,0.435905508980451,1.79766741189711,0.583127115220418,3.41177380752766,7.82686554135903
"80",80,0.501946827884699,0.142131994507177,0.135587379872579,0.283161455778392,1.04826861202532,0.420931443593436,1.61410639563055,5.70030405866321
"85",85,0.677780404005092,0.0955870052370245,0.216628156777487,0.141029461271215,0.441249220133504,0.252502991135918,0.565837783605236,4.01219559732324
"90",90,0.841190989414577,0.038225784552829,0.3430883172092,0.0454424560341903,0.111416747920101,0.105722509230314,0.124588563471732,2.74167759282187
"95",95,1,0.00721667148136136,0.566458807203791,0.00721667148136136,0.0127399757750877,0,0.0131718155516318,1.82519262317135
