"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.0105493569731683,0.0105493569731683,0.010653560014926,1,0.990218946379265,0.989009484026018,77.2916405826277,77.2916405826277
"1",1,0.00138338924505266,0.00136879537807376,0.000346107394330447,0.989450643026832,3.95482847375083,0.998447457138191,76.3014216362484,77.1149346094056
"5",5,0.00111849997570677,0.00110516952259143,0.000223837694492072,0.988081847648758,4.93737002205666,0.998989561285509,72.3465931624976,73.2192311139545
"10",10,0.00105637348872229,0.00104261599675967,0.000211381880887641,0.986976678126167,4.93238111223861,0.998018258997026,67.4092231404409,68.2986990821519
"15",15,0.00298528259147634,0.00294329179201847,0.000597913289559846,0.985934062129407,4.92260641034619,0.996363159157359,62.4768420282023,63.3681748384529
"20",20,0.00434480910004943,0.00427090724422649,0.000870777834470364,0.982990770337388,4.9047036743008,0.995649657595399,57.5542356178561,58.550128195102
"25",25,0.00435636297609959,0.00426365897555231,0.000873098291093429,0.978719863093162,4.88336653392448,0.995356662782421,52.6495319435553,53.7942816212608
"30",30,0.00495558624930239,0.00482900176567263,0.000993480423264227,0.97445620411761,4.86069141635043,0.994693579291681,47.7661654096309,49.0182783051642
"35",35,0.0056883842254064,0.0055156120823837,0.00114079169058072,0.969627202351937,4.83489854276196,0.993427713699379,42.9054739932804,44.2494536964397
"40",40,0.00753532501634121,0.00726489418470267,0.00151253577863987,0.964111590269553,4.80312220530448,0.990789704564008,38.0705754505185,39.4877271829855
"45",45,0.0110386237721981,0.0105622706857514,0.00221948478202855,0.956846696084851,4.75888403077845,0.984563891587546,33.267453245214,34.7677986257727
"50",50,0.0202532244375313,0.0191653108493483,0.0040904100035915,0.946284425399099,4.68542538095706,0.975870434184987,28.5085692144355,30.1268502886032
"55",55,0.0284157445811475,0.0263447799553453,0.00576173645127428,0.927119114549751,4.57236810085593,0.96171632207559,23.8231438334785,25.6958825027009
"60",60,0.049286595131276,0.044396099933799,0.0100961698268795,0.900774334594405,4.39732103313091,0.935090309318753,19.2507757326225,21.3713634961532
"65",65,0.0827121326079721,0.0708328701078291,0.0172263437847003,0.856378234660606,4.11189228504424,0.894046750584523,14.8534546994916,17.344502812333
"70",70,0.133401422924027,0.104792869402714,0.0285055728980183,0.785545364552777,3.67622393619737,0.822451546809131,10.7415624144474,13.674019221745
"75",75,0.22342711379954,0.152098565203214,0.0503051950268995,0.680752495150063,3.02351606274228,0.72302430738304,7.06533847825002,10.3787184455234
"80",80,0.35180831939164,0.185984850634387,0.0850770440089769,0.52865392994685,2.18607560712574,0.572310220069449,4.04182241550773,7.6454977189219
"85",85,0.522218391669588,0.178948095473453,0.143031074389673,0.342669079312463,1.25111341180258,0.392910783281884,1.855746808382,5.41556539652017
"90",90,0.715845382016268,0.117198910220315,0.23841465408525,0.16372098383901,0.491575950605823,0.18698511629227,0.604633396579415,3.69307209376389
"95",95,1,0.0465220736186946,0.444758331672988,0.0465220736186946,0.104600791723673,0,0.113057445973592,2.43018930970782
