"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.0651785935691912,0.0651785935691912,0.0688120000504961,1,0.947198068961248,0.931109258961273,63.0434842267837,63.0434842267837
"1",1,0.0128154685972035,0.0119801743781077,0.00323059584712475,0.934821406430809,3.70834822584512,0.988263177236846,62.0962861578224,66.4258282177222
"5",5,0.00524119986405462,0.00483679533997861,0.00105127042794414,0.922841232052701,4.60090497307856,0.995566326195791,58.3879379319773,63.2697542155799
"10",10,0.00431920676672558,0.00396505097493369,0.000865636006575734,0.918004436712723,4.58050606122377,0.993900354201179,53.7870329588987,58.5912559981784
"15",15,0.00803682181401164,0.00734597167416326,0.00161358906414131,0.914039385737789,4.55256659667095,0.990262501854923,49.206526897675,53.8341428886642
"20",20,0.0115948245047349,0.0105129510156666,0.00233194336852121,0.906693414063626,4.50823598788053,0.988356159734259,44.653960301004,49.2492386162524
"25",25,0.0116975635859683,0.010483127951006,0.00235272285730091,0.896180463047959,4.45574280815738,0.98775315039869,40.1457243131235,44.7964734430671
"30",30,0.0128489525892503,0.0113802830670861,0.00258573805014504,0.885697335096953,4.40117399612376,0.985674665634234,35.6899815049661,40.2959115836781
"35",35,0.0159455662395199,0.013941480467484,0.00321371057664375,0.874317052029867,4.33812570702737,0.981032944918667,31.2888075088423,35.7865689982831
"40",40,0.0222933747099362,0.0191806750081157,0.00450690249370239,0.860375571562383,4.25584423779244,0.972173850819856,26.950681801815,31.3243224152382
"45",45,0.033956657917992,0.0285641673446539,0.00690385893211287,0.841194896554267,4.13742048114417,0.956658383656428,22.6948375640225,26.9792858432522
"50",50,0.0538660285013807,0.0437731900207028,0.0110591476338666,0.812630729209613,3.95809798999838,0.932892585976109,18.5574170828784,22.8362236571189
"55",55,0.0822689395035557,0.0632530943783851,0.0171302457326439,0.76885753918891,3.69248026943643,0.899364739718395,14.59931909288,18.9883279395052
"60",60,0.122315737674176,0.0863065281731768,0.0259890022457664,0.705604444810525,3.320886556437,0.850597836533717,10.9068388234436,15.457440643493
"65",65,0.182835174858889,0.113229442878136,0.04008492327034,0.619297916637348,2.82473892027922,0.776515830664847,7.58595226700656,12.2492778729123
"70",70,0.277373432954662,0.140369949876719,0.0639949224270572,0.506068473759213,2.19345448909194,0.663655714819612,4.76121334672734,9.40823938578858
"75",75,0.407761025198622,0.149117605011949,0.102437142075231,0.365698523882494,1.4556986068826,0.524323760776989,2.5677588576354,7.0215182450681
"80",80,0.557771407603656,0.120802643978517,0.158272489758344,0.216580918870545,0.763257368118508,0.369858379567469,1.1120602507528,5.13461784423172
"85",85,0.724332550036686,0.0693753220906574,0.245752839441335,0.0957782748920281,0.282297133365242,0.214751674701075,0.348802882634296,3.64177453631845
"90",90,0.869315153834078,0.0229524869761974,0.378605328814394,0.0264029528013707,0.0606237821534984,0.088442986962819,0.0665057492690538,2.51887543675044
"95",95,1,0.00345046582517323,0.602734017571289,0.00345046582517323,0.00572469070034715,0,0.00588196711555543,1.70468783450713
