"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.36555423844,0.36555423844,0.479484726585989,1,0.762389745014,0.572374994396075,19.9999349471324,19.9999349471324
"1",1,0.26177937062,0.166084812153703,0.0791073973850654,0.63444576156,2.09948522696638,0.785341437653302,19.2375452021184,30.3218121511543
"5",5,0.07318034386,0.0342748153281488,0.0152498634084256,0.468360949406297,2.24754900487907,0.939162409038514,17.138059975152,36.591564682915
"10",10,0.0572247532,0.0248404718901641,0.0117681981116222,0.434086134078148,2.11081353785435,0.934969491900495,14.8905109702729,34.3031251203067
"15",15,0.07400002072,0.0302841874814809,0.0153450608583028,0.409245662187984,1.97354626098436,0.917752011067025,12.7796974324186,31.2274475044975
"20",20,0.09189734001,0.0348255514917945,0.0192276118669525,0.378961474706503,1.81122604995221,0.903212581008184,10.8061511714342,28.515170783002
"25",25,0.10262110476,0.0353156086278959,0.0215875850278353,0.344135923214708,1.63592215536659,0.891495265365642,8.99492512148201,26.1377104646818
"30",30,0.11560756756,0.0357019653824954,0.0244799456583502,0.308820314586812,1.45841685601607,0.879774630252361,7.35900296611542,23.8294005236069
"35",35,0.12588192995,0.0343806649025975,0.026795456610149,0.273118349204317,1.28307815025535,0.87077631326771,5.90058611009935,21.6045026900964
"40",40,0.13336527428,0.0318393167478709,0.028497320263959,0.23873768430172,1.11727406131371,0.863338889413512,4.617507959844,19.3413451812171
"45",45,0.14078105781,0.029127371043393,0.0301967544588714,0.206898367553849,0.9645861472651,0.842376493183256,3.50023389853029,16.9176486983122
"50",50,0.17885905637,0.0317959526858147,0.0391313275911829,0.177770996510456,0.812544696106323,0.802595223504115,2.53564775126519,14.2635626791688
"55",55,0.22187219218,0.0323878029769447,0.0496635383344011,0.145975043824641,0.652144491978538,0.739786014247533,1.72310305515887,11.8040934259203
"60",60,0.31359460346,0.0356203457517488,0.0738326035943653,0.113587240847696,0.482447374434284,0.654238122500831,1.07095856318033,9.42851111786689
"65",65,0.3965305346,0.0309162545934982,0.097949242322459,0.0779668950959475,0.315635464455342,0.556134712397703,0.588511188746045,7.54821886932668
"70",70,0.52883945563,0.0248822351103581,0.141750171126257,0.0470506405024493,0.175535838247387,0.42006229176111,0.272875724290703,5.79961763276098
"75",75,0.66953016789,0.0148424161840204,0.201291348884834,0.0221684053920912,0.0737359865004049,0.269246624190747,0.0973398860433157,4.39092863567186
"80",80,0.778305017349629,0.00570185415769073,0.287201261331591,0.00732598920807079,0.0198531654466085,0.174719719352148,0.0236038995429108,3.22194025578241
"85",85,0.893554075222321,0.00145125249297851,0.41838036411659,0.00162413505038006,0.00346873949508321,0.0792669045803797,0.00375073409630224,2.30937328482908
"90",90,0.964245878299221,0.00016670129340427,0.606282991960989,0.000172882557401547,0.000274956242570955,0.0249591964443588,0.000281994601219029,1.63113390649383
"95",95,1,6.18126399727685e-06,0.882538184141665,6.18126399727685e-06,7.00396210424436e-06,0,7.03835864807439e-06,1.13866009463034
