"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.0572644860596615,0.0572644860596615,0.0599354241891465,1,0.955436402334353,0.929714384851243,62.4983276928562,62.4983276928562
"1",1,0.034968986097306,0.0329665050804163,0.00892642711991814,0.942735513940338,3.69313552192186,0.970325593314123,61.5428912905218,65.2811847866978
"5",5,0.0152752995381312,0.0138969941208441,0.00308094419763981,0.909769008859922,4.51062831046729,0.988574009199204,57.8497557685999,63.587300957959
"10",10,0.00942757469622879,0.00844590033721364,0.00189408612569267,0.895872014739078,4.45908991288608,0.989580444110913,53.3391274581327,59.5387807416527
"15",15,0.0115044299122409,0.0102093315354285,0.00231366231811828,0.887426114401864,4.41262817632429,0.987080726769345,48.8800375452466,55.0806841854009
"20",20,0.0144698587614993,0.0126932029512941,0.00291421250913579,0.877216782866436,4.35562022724907,0.984432167736032,44.4674093689223,50.6914712958619
"25",25,0.0167747677442433,0.0145021822624982,0.00338218653779548,0.864523579915142,4.28781266214571,0.98215714601159,40.1117891416732,46.397565171803
"30",30,0.0190196885459665,0.0161671422407604,0.0038389855376373,0.850021397652644,4.21130584688539,0.979579257046825,35.8239764795275,42.1447937410239
"35",35,0.0219679798583621,0.0183180934876978,0.00444041854373553,0.833854255411883,4.12530785268894,0.975618584952519,31.6126706326421,37.9115060305437
"40",40,0.0270546964271975,0.0220640832862606,0.00548213164095306,0.815536161924185,4.0247270097339,0.970783687558917,27.4873627799532,33.704652305177
"45",45,0.0316231801993322,0.0250921105259058,0.00642211818415391,0.793472078637925,3.90713932792745,0.962896053237678,23.4626357702193,29.5695795754972
"50",50,0.0432353379609745,0.0332211676037659,0.00883032295079432,0.768379968112019,3.76216903831106,0.949861685831876,19.5554964422918,25.4502944556734
"55",55,0.0579544726458792,0.0426057405944329,0.0119225579986486,0.735158800508253,3.57354022511463,0.928081515851117,15.7933274039808,21.4828787917141
"60",60,0.0879768153961449,0.0609286127040734,0.0183711562748479,0.69255305991382,3.31653662907932,0.889189981882298,12.2197871788661,17.6445501235483
"65",65,0.137932102328494,0.0871212878857133,0.0295423424163528,0.631624447209747,2.94903114512302,0.827620484881746,8.9032505497868,14.0957978892642
"70",70,0.215668484146143,0.1174321709842,0.0481145578305091,0.544503159324033,2.44067858625809,0.732343937252488,5.95421940466378,10.935142069801
"75",75,0.325883785853624,0.139175510508434,0.0778640773202931,0.427070988339834,1.78741616542808,0.60927321709903,3.51354081840569,8.22706508832171
"80",80,0.475362818797602,0.136854805861017,0.125667299943124,0.2878954778314,1.08902479740518,0.446526008656662,1.72612465297761,5.99566435006138
"85",85,0.652826404885806,0.0986033388739614,0.202771583207957,0.151040671970383,0.486277896113465,0.273876799162279,0.637099855572429,4.21806820150639
"90",90,0.823615593933705,0.0431882052425087,0.32428389743434,0.0524373330964214,0.133180233690923,0.116970538185068,0.150821959458964,2.87623245792524
"95",95,1,0.00924912785391276,0.544788300358192,0.00924912785391276,0.0169774715202797,0,0.0176417257680416,1.90739343716374
