"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.18804544271,0.18804544271,0.214230770799059,1,0.8777704622385,0.758765201850209,34.9995297553193,34.9995297553193
"1",1,0.16814715985,0.136527852735578,0.0468193594170208,0.81195455729,2.91605554701255,0.854729474441316,34.1217592930808,42.0242228912002
"5",5,0.07237908656,0.0488867679138801,0.0150759689873721,0.675426704554422,3.24269491100894,0.948294781090677,31.2057037460682,46.2014657336573
"10",10,0.03835152069,0.024028759343181,0.00781415276590875,0.626539936640542,3.07503066077908,0.960917366544458,27.9630088350593,44.6308482504639
"15",15,0.0399062596,0.0240439674531301,0.00813711846162833,0.602511177297361,2.95485036459929,0.957448899837548,24.8879781742802,41.3070812825719
"20",20,0.04553543786,0.0263407576879096,0.0093105892151912,0.578467209844231,2.82911823077017,0.951017370681514,21.9331278096809,37.9159396356918
"25",25,0.05289524961,0.0292048665030923,0.0108546463515324,0.552126452156322,2.69054058117419,0.94301559111566,19.1040095789107,34.6007866572962
"30",30,0.06166174003,0.0322442548706248,0.0127084892344885,0.522921585653229,2.53722171657665,0.934210135658355,16.4134689977366,31.3880119850723
"35",35,0.07055587982,0.0346201707810958,0.0146058289787667,0.490677330782604,2.37029824403839,0.92687525552032,13.8762472811599,28.2797806432753
"40",40,0.07611893924,0.0347145872521218,0.0158011146077197,0.456057160001509,2.19697079060245,0.921186360863032,11.5059490371215,25.2291818794895
"45",45,0.08197341624,0.034538890095618,0.017066190747742,0.421342572749387,2.02381952751745,0.910299810965423,9.30897824651906,22.0936094488985
"50",50,0.09881830247,0.03822328330899,0.0207477857589827,0.386803682653769,1.84228253332727,0.885926593704225,7.28515871900161,18.8342537718872
"55",55,0.13241195281,0.0461562113885318,0.0282797900289385,0.348580399344779,1.63212708939142,0.843436670482101,5.44287618567434,15.6144068797478
"60",60,0.18672048938,0.0564687923755395,0.0410206037338465,0.302424187956247,1.37659583807994,0.778009862252047,3.81074909628292,12.6006756339021
"65",65,0.26897126199,0.0661549331425926,0.0617690156405902,0.245955395580707,1.07100513836132,0.684232242302255,2.43415325820298,9.89672640624891
"70",70,0.38511688318,0.0692441936884895,0.0944905273866462,0.179800462438115,0.7328162473382,0.558589951513957,1.36314811984167,7.58144946546423
"75",75,0.51896668837,0.0573750206715368,0.14016340734398,0.110556268749625,0.409343792069285,0.411147585723935,0.630331872503468,5.70145754404003
"80",80,0.663661689623497,0.0352943569557906,0.209710087199555,0.0531812480780886,0.168300711840367,0.272577505799796,0.220988080434183,4.15537597217907
"85",85,0.813809507403957,0.0145565220532255,0.317308463850291,0.017886891122298,0.0458749882577774,0.140918620485836,0.0526873685938163,2.94558558184188
"90",90,0.925223886718823,0.00308133701429536,0.476644791613115,0.00333036906907244,0.00646464006008992,0.0510453408053767,0.00681238033603887,2.0455331510559
"95",95,1,0.000249032054777089,0.725086170238976,0.000249032054777089,0.000343451668227257,0,0.000347740275948951,1.3963675329275
