"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.0404829025345747,0.0404829025345747,0.0419099636684217,1,0.965949358841313,0.953881191334849,66.3946366789447,66.3946366789447
"1",1,0.0159401210240051,0.015294818658201,0.00402129438440692,0.959517097465425,3.80345659783293,0.985363899733894,65.4286873201034,68.1891833849901
"5",5,0.00828423623867998,0.0078221604194638,0.00166443094426589,0.944222278807224,4.6996004528826,0.993632766029236,61.6252307222704,65.2655969949339
"10",10,0.00548358658637819,0.00513483112867408,0.00109961162875291,0.93640011838776,4.66967699722998,0.992495234536431,56.9256302693878,60.7919938833403
"15",15,0.00970644903636557,0.00903927905011667,0.00195037679911422,0.931265287259087,4.63463216657515,0.988171174597493,52.2559532721578,56.1128541856836
"20",20,0.0141506026786315,0.0130500538220655,0.0028494749941994,0.92222600820897,4.57980991187189,0.985683108544829,47.6213211055827,51.6373651162439
"25",25,0.01449962339686,0.0131827089400909,0.0029202490851124,0.909175954386904,4.5142412704783,0.984949791479441,43.0415111937108,47.3412335489399
"30",30,0.015655451533653,0.0140271788285731,0.00315479740007237,0.895993245446813,4.44630099804549,0.983481664548641,38.5272699232325,42.9995093367247
"35",35,0.0174679936907474,0.0154061776871407,0.00352313897949287,0.88196606661824,4.37285550664206,0.980589794680107,34.080968925187,38.6420410207675
"40",40,0.021551675098719,0.0186758171798251,0.0043553906829083,0.8665598889311,4.28797748342392,0.975482808887568,29.7081134185449,34.2828162231117
"45",45,0.027800596343376,0.0235716828247352,0.00563531857279128,0.847884071751275,4.18284831997701,0.965442243092783,25.420135935121,29.9806739883869
"50",50,0.0420873411159317,0.0346931166988399,0.00859102342319285,0.824312388926539,4.03829846455548,0.951261163649835,21.237287615144,25.763639974889
"55",55,0.0562612199797407,0.0444249435750453,0.0115645491036704,0.7896192722277,3.84147649655839,0.929339908978574,17.1989891505885,21.7813695226387
"60",60,0.0871887929165537,0.0649725940034865,0.0181994154128967,0.745194328652654,3.5700374176549,0.891202137727253,13.3575126540301,17.9248715944754
"65",65,0.134443718671326,0.0914515395272939,0.0287436577688201,0.680221734649168,3.18162497838033,0.83384540186952,9.78747523637524,14.3886540782518
"70",70,0.205844048127519,0.121194840380716,0.0456824728973428,0.588770195121874,2.65298335869565,0.742364262038161,6.6058502579949,11.2197429705617
"75",75,0.315154968449619,0.147358696171269,0.0748211170874549,0.467575354741158,1.96948003327762,0.622120706390333,3.95286689929925,8.45396759948457
"80",80,0.460025075270744,0.147307692461559,0.120226218603342,0.320216658569889,1.22525430952433,0.463277397442831,1.98338686602164,6.19389033312504
"85",85,0.633962297309777,0.109617765379495,0.19311392620153,0.17290896610833,0.567632627722044,0.292090597675348,0.758132556497306,4.38457630949182
"90",90,0.805844115659025,0.0510028416803256,0.307616371917191,0.0632912007288346,0.16580015349136,0.129657661515673,0.190499928775263,3.00989595048832
"95",95,1,0.0122883590485091,0.520980357523842,0.0122883590485091,0.0235869910852574,0,0.0246997752839029,2.01001412689839
