"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.2673700767,0.2673700767,0.323610528363088,1,0.826209450145,0.663712893115255,24.9996867229204,24.9996867229204
"1",1,0.2461197345,0.180314682209351,0.0723471098992492,0.7326299233,2.49235501543128,0.78367768714537,24.1734772727754,32.9954817623205
"5",5,0.1059284912,0.0585059201554966,0.0224963507084274,0.552315241090649,2.60068492502563,0.924089663819981,21.6811222573441,39.2549773106582
"10",10,0.0555043413,0.0274085610863059,0.0114047135956028,0.493809320935152,2.40326605806863,0.943862238654601,19.0804373323185,38.6392814460952
"15",15,0.056864292,0.0265215489970667,0.0116919896217169,0.466400759848846,2.26835208165127,0.939779927201535,16.6771712742499,35.7571700347459
"20",20,0.0640746922,0.0281851250405067,0.0132215793820658,0.439879210851779,2.13175175416168,0.931053558740707,14.4088191925986,32.7563086345851
"25",25,0.0745854897,0.0307064049968276,0.0154709748530651,0.411694085811273,1.98477505706398,0.919549436037753,12.2770674384369,29.8208496589017
"30",30,0.0873164931,0.0332665082030195,0.0182272370611598,0.380987680814445,1.82509878438498,0.906903402848555,10.292292381373,27.0147642552927
"35",35,0.0999574414,0.0347573187348459,0.0209990118797242,0.347721172611426,1.6551882980935,0.897278897273953,8.46719359698798,24.3505264099922
"40",40,0.1060475748,0.0331890577036729,0.0223470428132632,0.31296385387658,1.48516553089408,0.890787517853858,6.81200529889448,21.766108815815
"45",45,0.1130478648,0.0316279433322023,0.0239068286054322,0.279774796172907,1.32296691686725,0.877826914949513,5.32683976800039,19.0397413951051
"50",50,0.1333187319,0.0330826237456987,0.028486695219702,0.248146852840705,1.16133596721385,0.846444180108432,4.00387285113314,16.1350942206121
"55",55,0.1788517537,0.0384646145317804,0.0391295798492386,0.215064229095006,0.983006070598757,0.791107214506901,2.8425368839193,13.2171532936032
"60",60,0.2485256426,0.0438895326922379,0.0564377136668452,0.176599614563226,0.777663194354757,0.709372966050649,1.85953081332054,10.529642535855
"65",65,0.3513208423,0.0466238177446173,0.0845165292106715,0.132710081870988,0.551653246767857,0.595966406493877,1.08186761896578,8.15211326610066
"70",70,0.4920670686,0.0423602156353884,0.128845781371705,0.0860862641263703,0.328766803106919,0.451751458726411,0.530214372197927,6.15910537620263
"75",75,0.6413509749,0.0280437438282159,0.188820206852994,0.0437260484909819,0.14852088288437,0.294931912192102,0.201447569091007,4.60703804809973
"80",80,0.758935852974306,0.0119018632658392,0.271710028344726,0.015682304662766,0.0438035479895464,0.19084133325403,0.0529266862066377,3.37493036545196
"85",85,0.881095361562802,0.00333092937949216,0.398459049229605,0.00378044139692675,0.00835952749958194,0.0887247508854042,0.00912313821709131,2.41324682998864
"90",90,0.958715073646607,0.000430953946899838,0.581037741626911,0.000449512017434589,0.000741696994920094,0.0286975052691106,0.000763610717509368,1.69875484501476
"95",95,1,1.85580705347519e-05,0.851842765872924,1.85580705347519e-05,2.17857934330576e-05,0,2.19137225892744e-05,1.1808190160846
