"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.0756944561867964,0.0756944561867964,0.0800762935312504,1,0.945279218714788,0.905380897377405,57.4983074875238,57.4983074875238
"1",1,0.0523244428352451,0.0483637725895541,0.0135033033799862,0.924305543813204,3.58162526817224,0.955374059751161,56.5530282688091,61.1843439080769
"5",5,0.0227585648337659,0.0199351775909972,0.00460940992175551,0.875941771223649,4.32488711774301,0.983263243968666,52.9714030006368,60.4736578855444
"10",10,0.0134006127881894,0.0114710129054082,0.00269747350062425,0.856006593632652,4.25250253719028,0.985570684725475,48.6465158828938,56.8296041698133
"15",15,0.0155588798252185,0.0131400276086563,0.00313519038928179,0.844535580727244,4.19114183737545,0.982798392079657,44.3940133457035,52.5661847277945
"20",20,0.0190093565673471,0.015804294517738,0.0038368808992875,0.831395553118588,4.11904745875037,0.979561424819795,40.2028715083281,48.3558895131517
"25",25,0.0220168982501496,0.0179567897543264,0.00445041209980884,0.81559125860085,4.03485999759387,0.976496628066801,36.0838240495777,44.24253407458
"30",30,0.0251499714369006,0.0200604841085774,0.00509145830219891,0.797634468846523,3.94002718237203,0.973065210366425,32.0489640519839,40.1800139082888
"35",35,0.0289182260491713,0.0224860602606068,0.00586505658525357,0.777573984737946,3.83390337906427,0.968585722929068,28.1089368696118,36.1495335766473
"40",40,0.0341988574699371,0.0258231443064711,0.00695392328500214,0.755087924477339,3.71346407605116,0.963572495726845,24.2750334905475,32.1486183312366
"45",45,0.0389273639894391,0.0283883555423897,0.00793371533776385,0.729264780170868,3.5781918475526,0.955224027166768,20.5615694144964,28.194929980958
"50",50,0.0513685993181666,0.0360030402282895,0.0105334421857522,0.700876424628478,3.4179748265945,0.940538357847808,16.9833775669438,24.2316291005884
"55",55,0.0687038652789966,0.0456793714294211,0.0142093675223374,0.664873384400189,3.21473643057033,0.915771050530771,13.5654027403493,20.4029865815538
"60",60,0.102288555408776,0.0633364611045425,0.0215140171970137,0.619194012970768,2.94396255820294,0.872891479065329,10.350666309779,16.7163539907606
"65",65,0.157060568609222,0.0873033031618394,0.0339733317033887,0.555857551866225,2.56975983174271,0.806452173471906,7.40670375157601,13.3248234672874
"70",70,0.240440712628138,0.112659517463424,0.0543621636638755,0.468554248704386,2.07238840160971,0.706598995086647,4.8369439198333,10.3231246610357
"75",75,0.354178993433655,0.126050437679265,0.0860795899482591,0.355894731240961,1.46434756200664,0.579130187715032,2.76455551822359,7.76790234737089
"80",80,0.505965569473139,0.116293298882095,0.137130581698519,0.229844293561696,0.848047878464958,0.417092768424975,1.30020795621695,5.65690770942694
"85",85,0.681488592419129,0.0773837075319936,0.218774399905802,0.113550994679601,0.353714637385876,0.249350994937302,0.452160077751992,3.98200014916487
"90",90,0.843747621524076,0.0305160625077724,0.345990646504861,0.0361672871476078,0.0881990967560554,0.104081444218791,0.0984454403661156,2.72194704469636
"95",95,1,0.00565122463983542,0.569822555459268,0.00565122463983542,0.00991751657720993,0,0.0102463436100602,1.81311914904848
