"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.01779960341108,0.01779960341108,0.0181045607970676,1,0.983155770007024,0.981638427028091,72.7992637575355,72.7992637575355
"1",1,0.00157132634142861,0.0015433573557218,0.000393208422075176,0.98220039658892,3.92503636513343,0.998461146716674,71.8161079875285,73.1175717673688
"5",5,0.00098117838885979,0.000962199493778841,0.00019634163316397,0.980657039233198,4.9006391475581,0.998969113539911,67.8910716223951,69.2301884412933
"10",10,0.00122787115474114,0.00120293903416477,0.000245719052389795,0.979694839739419,4.8955871450151,0.998073384390708,62.990432474837,64.2959725005709
"15",15,0.00268451937656329,0.0026267804672535,0.000537596605795073,0.978491900705255,4.88615523040487,0.996769060892836,58.0948453298219,59.3718203369385
"20",20,0.00382448720668786,0.00373218366780315,0.000766304187206565,0.975865120238001,4.87036836038728,0.996132247399947,53.208690099417,54.5246356242757
"25",25,0.00391480338800224,0.00380570931367358,0.000784434713283599,0.972132936570198,4.85153098049817,0.995904499703561,48.3383217390297,49.7239831309215
"30",30,0.00429202463472522,0.00415608431386017,0.000860177039445937,0.968327227256524,4.83166153392936,0.995137974247847,43.4867907585315,44.9091893054983
"35",35,0.00548218871742475,0.0052857681615068,0.00109933057757572,0.964171142942664,4.80816987112571,0.993011321647277,38.6551292246022,40.0915641455791
"40",40,0.00862970520988421,0.00827489811443073,0.00173312007333342,0.958885374781157,4.77456711843115,0.987942484329172,33.8469593534765,35.2982329730509
"45",45,0.0158033020356241,0.0150227844809929,0.00318481912322071,0.950610476666727,4.71699770057925,0.977226981505752,29.0723922350453,30.5828653782424
"50",50,0.030444783883348,0.028483765092515,0.00617925733058444,0.935587692185734,4.60957742470663,0.959086521505455,24.3553945344661,26.0321878300543
"55",55,0.0526106831924082,0.0477233573308906,0.0107947375262277,0.907103927093219,4.42098357787196,0.932886967367834,19.7458171097594,21.7679766562517
"60",60,0.083696372005971,0.0719270358615312,0.0174399098487718,0.859380569762328,4.12427796274396,0.894836884147011,15.3248335318875,17.8324179893033
"65",65,0.130542955523072,0.102796511652498,0.0278539359639852,0.787453533900797,3.69055604153799,0.833614439356091,11.2005555691435,14.2237669741089
"70",70,0.211045028443456,0.144493460734404,0.0469668203814789,0.684657022248299,3.07650080547893,0.733327133249712,7.50999952760552,10.9689951078628
"75",75,0.329334537265521,0.177894516578874,0.0788511032547423,0.540163561513895,2.25608151612229,0.606886161352159,4.4334987221266,8.20769677558591
"80",80,0.475717210001655,0.172337619326453,0.125868792933402,0.362269044935021,1.36918465101702,0.447965529491767,2.17741720600431,6.01049754718862
"85",85,0.649133474904534,0.123290846298862,0.201013032315899,0.189931425608568,0.613347527164837,0.278847594021471,0.808232554987291,4.25539139927789
"90",90,0.81709279624151,0.0544515372913221,0.31837328980964,0.0666405793097063,0.171030482248933,0.122403171962768,0.194885027822454,2.92441977307464
"95",95,1,0.0121890420183842,0.533167433291205,0.0121890420183842,0.0228615651618895,0,0.0238545455735206,1.95704843231665
