"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.0317312087811222,0.0317312087811222,0.0326280857614613,1,0.97251211772287,0.965092331666977,68.9174283183936,68.9174283183936
"1",1,0.00929317071052703,0.00899828717047269,0.00233542824156565,0.968268791218878,3.85294954061202,0.990998683083687,67.9449162006707,70.1715441175587
"5",5,0.00543078270068712,0.0052095896586655,0.00108941053367154,0.959270504048405,4.7820261486807,0.995639031343071,64.0919666600587,66.8132360888525
"10",10,0.00398851603763277,0.00380528725792206,0.000799233329904539,0.95406091438974,4.76117188252969,0.99404245865995,59.309940511378,62.1657795816059
"15",15,0.00809919410071835,0.00769630476944043,0.00162616070391003,0.950255627131818,4.73280700421243,0.990083173607736,54.5487686288483,57.4043100312853
"20",20,0.0119020063996435,0.0112183470868006,0.00239407856234643,0.942559322362377,4.68587257880356,0.987996904111905,49.8159616246359,52.8518051254111
"25",25,0.012113928632619,0.0112821981071222,0.00243695585901515,0.931340975275577,4.62962760092079,0.987411199327196,45.1300890458323,48.4571067352412
"30",30,0.0131095537485994,0.0120615599911605,0.00263851382434227,0.920058777168455,4.57134614186349,0.986200948150377,40.5004614449115,44.0194283777766
"35",35,0.0145559304666426,0.0132167443571377,0.00293166921649645,0.907997217177294,4.50826589942934,0.983766614214899,35.929115303048,39.5696315179703
"40",40,0.0180774714291748,0.0161753684327899,0.00364714120952135,0.894780472820156,4.43508147986209,0.979015725213988,31.4208494036187,35.1157075484525
"45",45,0.0241912864170516,0.0212545877277183,0.00489509827108169,0.878605104387366,4.34201451139031,0.969314928090672,26.9857679237566,30.7143309195469
"50",50,0.0378944093392712,0.0324887914255364,0.00771929048551839,0.857350516659648,4.20877948387695,0.955863483194533,22.6437534123663,26.4113136603561
"55",55,0.0511651456316814,0.0422041702976033,0.0104906723808025,0.824861725234112,4.02301861745631,0.935083102592655,18.4349739284893,22.3491687934207
"60",60,0.080617976495781,0.0630962683681169,0.0167726399187108,0.782657554936508,3.76185673059906,0.898631171567973,14.411955311033,18.4141266127587
"65",65,0.125820132702604,0.0905352965636917,0.026781456838125,0.719561286568391,3.3805217210891,0.843690954275323,10.650098580434,14.8008220831676
"70",70,0.194092638105986,0.122089313837242,0.0428065797801528,0.6290259900047,2.85211559681412,0.755014472706982,7.26957685934486,11.5568783720535
"75",75,0.300861898801233,0.152517930963727,0.0708269442228318,0.506936676167458,2.15338855342797,0.637573504481696,4.41746126253074,8.71402972049216
"80",80,0.443934843306587,0.157338830116935,0.114599640598289,0.354418745203731,1.37294348651984,0.479105519487699,2.26407270910277,6.38812912618748
"85",85,0.618139759038557,0.121822931223091,0.185201802763451,0.197079915086795,0.657784802336341,0.306014495078073,0.891129222582927,4.5216643319055
"90",90,0.793862742618497,0.0597437156112364,0.296801707737926,0.0752569838637045,0.201291684156985,0.137362342136696,0.233344420246586,3.10063476194035
"95",95,1,0.0155132682524681,0.508811503572551,0.0155132682524681,0.0304892246805424,0,0.0320527360896004,2.0661497995112
