"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.0711686085327363,0.0711686085327363,0.0751052712733347,1,0.947584734415358,0.916448125152241,59.9986601122824,59.9986601122824
"1",1,0.0335099197596922,0.0311250653983513,0.00856341461992602,0.928831391467264,3.63465589134585,0.973585140974141,59.0510753778671,63.5756671451261
"5",5,0.011070737193525,0.00993827081287377,0.00222771176502644,0.897706326068912,4.46120138560916,0.990872301070067,55.4164194865212,61.7311228374558
"10",10,0.00861683112496715,0.00764974741028179,0.00173052380807113,0.887768055256039,4.42048088249552,0.989487511357852,50.955218100912,57.3969944054995
"15",15,0.0125839672000066,0.0110753799180563,0.00253208802205754,0.880118307845757,4.37401062742545,0.985485380978936,46.5347372184165,52.8732748808719
"20",20,0.0166328137873378,0.0144546291934242,0.00335333494742617,0.8690429279277,4.31052352957428,0.982141999935417,42.1607265909911,48.5139746681175
"25",25,0.019207735089598,0.0164147056527582,0.003877294560374,0.854588298734276,4.23354620010476,0.979431943244258,37.8502030614168,44.2905702283502
"30",30,0.022070598994004,0.0184989932602657,0.00446138319049166,0.838173593081518,4.14647038158295,0.976230520759689,33.616656861312,40.1070340783721
"35",35,0.0256514694926464,0.021025857991212,0.00519424915795932,0.819674599821252,4.04791093992735,0.972091120757383,29.4701864797291,35.95351922111
"40",40,0.0304187893544131,0.0242939278458951,0.00617390314736304,0.79864874183004,3.93493828232005,0.965966529008391,25.4222755398017,31.8316103291525
"45",45,0.0380722302661981,0.0294814147857434,0.00775618783039156,0.774354813984145,3.80101867443494,0.955110645534501,21.4873372574817,27.748697198545
"50",50,0.0525668725858255,0.0391556650682331,0.0107855157157584,0.744873399198402,3.63039339982825,0.937915191686555,17.6863185830467,23.7440598658509
"55",55,0.0729680007413864,0.0514948121472197,0.0151232878668105,0.705717734130169,3.40500112149752,0.910103266360103,14.0559251832185,19.9172055673832
"60",60,0.109679719183783,0.0717549863666836,0.0231549663353338,0.654222921982949,3.0989026426347,0.865929594570483,10.650924061721,16.2802673275923
"65",65,0.163748762760268,0.0953784038046907,0.0355434463248175,0.582467935616266,2.68343150895007,0.798101209058851,7.55202141908626,12.9655573419609
"70",70,0.251320777248008,0.122415719724253,0.0571595375654871,0.487089531811575,2.14164993171967,0.692440186290776,4.86858991013619,9.99526697284793
"75",75,0.373379794725161,0.136161833098806,0.0918173261378057,0.364673812087322,1.48296447768959,0.558892828212438,2.72693997841653,7.47775104224802
"80",80,0.526128555612635,0.120226677445413,0.145057958233742,0.228511978988516,0.828818211074518,0.397952839374211,1.24397550072693,5.44380870636744
"85",85,0.699840416385883,0.0757824305203962,0.229761700745378,0.108285301543103,0.329830560422159,0.233843494344624,0.415157289652417,3.83392098222271
"90",90,0.856188442002008,0.0278285825015236,0.360806955024551,0.0325028710227069,0.0771287307907633,0.0960777298444409,0.0853267292302578,2.62520591398365
"95",95,1,0.00467428852118326,0.5870683188146,0.00467428852118326,0.00796208613440684,0,0.00819799843949447,1.75384946871427
