"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.31995130015,0.31995130015,0.403962768621144,1,0.7920316549025,0.604019735127273,19.9999701585712,19.9999701585712
"1",1,0.29780473025,0.202521719615692,0.0908957036440435,0.68004869985,2.22806702073387,0.734852142101796,19.2079385036687,28.2449455574364
"5",5,0.1281670904,0.0612032436441295,0.0275774015011578,0.477526980234308,2.21932598115018,0.907842948218945,16.9798714829348,35.5579311447561
"10",10,0.06687428085,0.027841350485253,0.0138184227709381,0.416323736590178,2.01479944178628,0.932556145437688,14.7605455017846,35.4544893901033
"15",15,0.068105114,0.0264576371926679,0.014081348485047,0.388482386104925,1.87891360126222,0.928075922649969,12.7457460599984,32.8090706705963
"20",20,0.0763636449,0.0276455293709473,0.0158538445091504,0.362024748912257,1.74377447407101,0.917837900424111,10.8668324587361,30.0168220305013
"25",25,0.08896310865,0.0297474148383557,0.0185862993133011,0.33437921954131,1.6005023020945,0.90402086825328,9.12305798466512,27.2835674333465
"30",30,0.10432203395,0.0317798094724713,0.0219642576873502,0.304631804702954,1.44688748078084,0.88883276145351,7.52255568257062,24.6939274443319
"35",35,0.1194465963,0.032591242123945,0.0253423042105688,0.272851995230483,1.28604099505495,0.877666102408179,6.07566820178978,22.267266899249
"40",40,0.1258861066,0.0302454907773659,0.0267964028354428,0.240260753106538,1.12871458766701,0.870648689706159,4.78962720673484,19.9351210915875
"45",45,0.1336459116,0.0280676811838953,0.0285613970112674,0.210015262329172,0.98271387680451,0.856337510841514,3.66091261906783,17.431650340392
"50",50,0.15618772855,0.0284179794142476,0.0337692284732597,0.181947581145277,0.841534755132189,0.820410108061261,2.67819874226332,14.7196171853744
"55",55,0.20963489665,0.0321851621915999,0.046617893196721,0.153529601731029,0.690403619395305,0.756678916855553,1.83666398713113,11.9629307079739
"60",60,0.2894938817,0.0351284728249803,0.0672426122630449,0.121344439539429,0.522413862917193,0.664396994978217,1.14626036773582,9.44633616576523
"65",65,0.40590718535,0.0349956803812912,0.100825895732677,0.0862159667144488,0.347090200657145,0.538469461656165,0.623846504818629,7.23585814313069
"70",70,0.5629601987,0.0288349825715853,0.154282356163116,0.0512202863331576,0.186897473493983,0.382533131081267,0.276756304161484,5.40325570148805
"75",75,0.72247477205,0.016172817232412,0.226210725625929,0.0223853037615723,0.0714944757268316,0.222107622066959,0.0898588306675007,4.01418857767553
"80",80,0.812142312614774,0.00504542317688042,0.317732507070944,0.00621248652916035,0.0158794679946105,0.146947215481431,0.0183643549406691,2.95603939814919
"85",85,0.914281878315392,0.00106702487383555,0.457274763995869,0.00116706335227993,0.00233344360513451,0.0636649377609116,0.00248488694605859,2.12917914113592
"90",90,0.972934494269405,9.73308864327615e-05,0.655168563145745,0.000100038478444378,0.000148558541889486,0.0190487017586298,0.000151443340924079,1.51385090296313
"95",95,1,2.7075920116163e-06,0.94184700766186,2.7075920116163e-06,2.8747683961304e-06,0,2.88479903459329e-06,1.0654481998088
