"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.22756029634,0.22756029634,0.268496762197188,1,0.8475346014522,0.733558931945615,34.8857300994916,34.8857300994916
"1",1,0.13175715119,0.101774454820289,0.0360869042986439,0.77243970366,2.82026005827587,0.896385789501425,34.0381954980394,44.0658284870113
"5",5,0.03555071626,0.0238426299669428,0.00725193965903413,0.670665248839711,3.28775901178946,0.971558759622474,31.2179354397635,46.5477158593983
"10",10,0.02567810309,0.0166091778883587,0.00519970958379071,0.646822618872768,3.19425106743178,0.969679988571755,27.9301764279741,43.1805809089494
"15",15,0.03548127697,0.0223607776497846,0.00721920578111512,0.630213440984409,3.09740133856256,0.957550864159064,24.7359253605423,39.2500758503407
"20",20,0.05027533309,0.0305599951187919,0.0103037175779832,0.607852663334624,2.96591932838802,0.947117207487976,21.6385240219797,35.5983042062739
"25",25,0.05585707317,0.0322458788090363,0.0114791876703035,0.577292668215833,2.80907323193748,0.940204506389376,18.6726046935917,32.3451270415417
"30",30,0.06431453625,0.0350544314952495,0.0132726468303375,0.545046789406796,2.64110331144538,0.930508604101723,15.8635314616542,29.1048984600375
"35",35,0.07548514576,0.0384968474734392,0.0156646026633515,0.509992357911547,2.45756935562148,0.917134204031639,13.2224281502088,25.926718204868
"40",40,0.09151433672,0.0431485989042013,0.019143794540652,0.471495510438108,2.25392091482045,0.901026452459164,10.7648587945874,22.8313070989474
"45",45,0.10786836234,0.0462050798605593,0.0227516820773592,0.428346911533906,2.03084236600419,0.87874949510895,8.51093787976692,19.8692640254819
"50",50,0.13750070888,0.0525447727477868,0.0294434173388521,0.382141831673347,1.78460170377205,0.84777511976816,6.48009551376273,16.9573047927971
"55",55,0.1707190237,0.056268488114163,0.0371914641563586,0.32959705892556,1.51294092315381,0.803369272201403,4.69549380999068,14.2461641657159
"60",60,0.230480549,0.0629969190579962,0.0518301091675164,0.273328570811397,1.21545024831779,0.739195300528171,3.18255288683687,11.6436890493709
"65",65,0.30349519023,0.0638346446602885,0.0710493421845709,0.210331651753401,0.898455111582312,0.656638275034738,1.96710263851908,9.35238525500368
"70",70,0.40536954653,0.0593854253333372,0.100660085187303,0.146497007093112,0.589960014665553,0.538569299194899,1.06864752693676,7.29467139391823
"75",75,0.54102361485,0.0471294228589749,0.148329642715739,0.0871115817597752,0.317734351651439,0.390661103173358,0.47868751227121,5.49510756894842
"80",80,0.679402573394425,0.0271639816470685,0.218841198928045,0.0399821589008003,0.124126452332223,0.259927230670722,0.160953160619771,4.0256245546698
"85",85,0.823081059910909,0.0105503989201274,0.327003769005547,0.0128181772537318,0.0322638450076961,0.134446488581298,0.0368267082875485,2.87300663413959
"90",90,0.928441610133934,0.00210549976747844,0.485388643574454,0.00226777833360432,0.00433776066941599,0.0493336303610839,0.00456286327985239,2.01204112952272
"95",95,1,0.000162278566125876,0.72987596780636,0.000162278566125876,0.000222337182320996,0,0.000225102610436401,1.38713704348234
