"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.0127690489196322,0.0127690489196322,0.0129194500598348,1,0.988358549357285,0.986480465286064,77.4986612943744,77.4986612943744
"1",1,0.00216067839018532,0.00213308858212145,0.000540837957864773,0.987230951080368,3.94404377707304,0.998027264735064,76.5103027450171,77.4999027950742
"5",5,0.00103997422844517,0.0010244763894946,0.000208113883880733,0.985097862498246,4.92267200242012,0.999021260568534,72.5662589679441,73.6640101765252
"10",10,0.00106400487845307,0.00104705888357555,0.000212909713438023,0.984073386108752,4.91785398922318,0.998509899947568,67.643586965524,68.7383562246328
"15",15,0.00195219482867127,0.0019190589124567,0.000390805171094588,0.983026327225176,4.91052589473599,0.99757209114992,62.7257329763008,63.8088027137167
"20",20,0.00294427375149767,0.00288864837749672,0.000589688127872236,0.98110726831272,4.89860358545761,0.996747112240898,57.8152070815648,58.9285279488284
"25",25,0.00358820687193492,0.00351005077430627,0.000718879528850432,0.978218619935223,4.88266897781778,0.9962388957637,52.9166034961072,54.0948642948662
"30",30,0.00394908422544975,0.00384920623488407,0.000791316833966598,0.974708569160917,4.86430475084086,0.995599504940867,48.0339345182894,49.2803039165232
"35",35,0.00489146233340854,0.0047489220047897,0.000980594807112104,0.970859362926033,4.84289940181867,0.993655930995079,43.1696297674485,44.4653792464249
"40",40,0.00792546155448365,0.00765687115690655,0.00159114538043604,0.966110440921243,4.81217571382964,0.990456005830465,38.3267303656299,39.6711687838536
"45",45,0.0113114121054083,0.0108414633115041,0.00227463248770088,0.958453569764336,4.76624833687407,0.985097483755411,33.5145546518002,34.9673220582201
"50",50,0.0188373880182489,0.0178505369400422,0.0038018537610024,0.947612106452832,4.69521924360806,0.977706410724988,28.7483063149262,30.337630892601
"55",55,0.0261096927245696,0.0242757888870925,0.00528821389200936,0.92976156951279,4.59054595423493,0.965490765700624,24.0530870713181,25.870166997677
"60",60,0.0438526924945444,0.0397079894959612,0.00895912167057656,0.905485780625698,4.43212972833818,0.940948109573397,19.4625411170832,21.4940328534308
"65",65,0.0762728747147764,0.0660353609936743,0.0158342835802586,0.865777791129737,4.17040408926386,0.897879036750037,15.030411388745,17.3605878352829
"70",70,0.132435214230168,0.105914060064024,0.028285095322116,0.799742430136062,3.74451840652665,0.821953939577575,10.8600072994811,13.579381173553
"75",75,0.225600572806922,0.156528077717945,0.0508567731367677,0.693828370072038,3.07782165606533,0.71927889402744,7.11548889295448,10.2554020560095
"80",80,0.357932389419991,0.19231717747836,0.086871497605903,0.537300292354093,2.21381215678837,0.563946414811482,4.03766723688915,7.51473113703099
"85",85,0.533539968349875,0.18406228019204,0.14743011007961,0.344983114875733,1.24847142888688,0.380022468565497,1.82385508010078,5.28679521244904
"90",90,0.730862337772624,0.117610977433246,0.247890553124843,0.160920834683693,0.474447194339085,0.175424617404178,0.575383651213903,3.5755696417116
"95",95,1,0.0433098572504471,0.459372819653382,0.0433098572504471,0.0942804088477118,0,0.100936456874818,2.33056544821043
