"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.040693628919965,0.040693628919965,0.0421124405514511,1,0.966308966830061,0.954406859415334,67.4981519158119,67.4981519158119
"1",1,0.0129164800325199,0.0123908615871244,0.00325584757487515,0.959306371080035,3.80572533024661,0.989381743309128,66.5318429489818,69.3541135081558
"5",5,0.00507444159845921,0.00480506745159703,0.00101772874247857,0.94691550949291,4.72136361197266,0.995808835799915,62.7261176187352,66.2425707361432
"10",10,0.00397007964751814,0.00374025349166253,0.000795531925554793,0.942110442041313,4.70157560182658,0.994896595853573,58.0047540067625,61.5689535094007
"15",15,0.00633606611979122,0.00594557555949154,0.00127107897135311,0.938370188549651,4.67758156140547,0.992510674286238,53.303178404936,56.8039980972984
"20",20,0.00874665680683644,0.00815559808807221,0.00175670671050668,0.932424612990159,4.64254962953942,0.990466439697007,48.6255968435305,52.1496281480545
"25",25,0.0103935612233997,0.00960644659327613,0.00208913474863861,0.924269014902087,4.59828960268657,0.988727733115248,43.9830472139911,47.5868459342981
"30",30,0.0122341958858491,0.0111901610301438,0.00246129290816386,0.914662568308811,4.54645645507171,0.986426279792777,39.3847576113045,43.0593302665987
"35",35,0.0150428451173092,0.0135907954904555,0.00303045059092179,0.903472407278667,4.48474412721624,0.982896420083874,34.8383011562328,38.5604484160934
"40",40,0.0193701380985306,0.0172371297116806,0.00391038507519005,0.889881611788212,4.40803894763302,0.977112006099079,30.3535570290165,34.1096575397498
"45",45,0.0267742822964218,0.0233644297075318,0.0054245711793287,0.872644482076531,4.30714777908458,0.967631647177695,25.9455180813835,29.732059978932
"50",50,0.038595318426962,0.0327782340548485,0.00786476436622479,0.849280052368999,4.16773250011336,0.953105972484638,21.6383703022989,25.4784864450076
"55",55,0.0562452074621767,0.0459243141643239,0.011561166389433,0.816501818314151,3.97229073757638,0.929559601029395,17.4706378021856,21.3969367983253
"60",60,0.0867350172927834,0.0668360531478651,0.0181005814981994,0.770577504149827,3.69248099319426,0.890281941724586,13.4983470646092,17.5171828815608
"65",65,0.136981004812621,0.0963992110865404,0.0293242995297282,0.703741451001962,3.28734914840211,0.826635426532933,9.80586607141493,13.9339043585591
"70",70,0.219036259639427,0.133029972552105,0.0489541658735012,0.607342239915421,2.71743926545205,0.724916723233154,6.51851692301281,10.7328561964019
"75",75,0.338717082864158,0.160657667567987,0.081555544662586,0.474312267363316,1.96991716789661,0.595554366509185,3.80107765756076,8.01387170247737
"80",80,0.489375189761334,0.153494779294354,0.130835087880082,0.313654599795329,1.17319277100223,0.432991340634786,1.83116048966415,5.83814326606097
"85",85,0.666071647929193,0.106677915573128,0.210003209398912,0.160159820500975,0.507982310739297,0.262496556794126,0.657967718661913,4.10819465583698
"90",90,0.833024512165568,0.0445517377622048,0.334112287823193,0.0534819049278467,0.133343607481389,0.110956130144427,0.149985407922616,2.80441409342027
"95",95,1,0.00893016716564189,0.556087396285074,0.00893016716564189,0.0160589274730908,0,0.0166418004412268,1.8635485912576
