"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.21937691249,0.21937691249,0.257177514596385,1,0.8530174686317,0.728183482635025,32.0123528688078,32.0123528688078
"1",1,0.1755209771,0.137015727066574,0.0491465726145395,0.78062308751,2.78789994454343,0.848324960022025,31.1593354001761,39.9159798098809
"5",5,0.07308560026,0.047038430269762,0.0152292931700789,0.643607360443426,3.08868111897528,0.948318611067205,28.3714354556327,44.0819002381912
"10",10,0.03756960524,0.0224128592050737,0.00765191110213054,0.596568930173664,2.92905378877614,0.960892129852684,25.2827543366574,42.380273356337
"15",15,0.04083937578,0.0234481755386546,0.00833119065643829,0.57415607096859,2.81450473355018,0.951352651131037,22.3537005478812,38.9331432308483
"20",20,0.05746614032,0.0316470571941086,0.0118192471924667,0.550707895429936,2.67758653988382,0.941030836647782,19.5391958143311,35.4801446946332
"25",25,0.06069671397,0.0315052872314284,0.0125036288008375,0.519060838235827,2.51969150182371,0.937438717969906,16.8616092744472,32.4848419151715
"30",30,0.06471175756,0.0315505766136289,0.0133572496401843,0.487555551004399,2.36205637114928,0.931115017772127,14.3419177726235,29.4159665356659
"35",35,0.07371877911,0.0336161299801744,0.0152846016655025,0.45600497439077,2.19934616000143,0.919598721340597,11.9798614014742,26.2713392929091
"40",40,0.08821680417,0.0372617939709621,0.0184234861474053,0.422388844410595,2.02251591652267,0.904014578175996,9.78051524147281,23.1552404162582
"45",45,0.10521568895,0.0405214079452874,0.0221624181556199,0.385127050439633,1.82838387312948,0.884418371422688,7.75799932495014,20.1440000542527
"50",50,0.12813187984,0.0441549687762715,0.0273057710607153,0.344605642494346,1.61705628740868,0.855881519134795,5.92961545182066,17.2069598422723
"55",55,0.16398251463,0.0492686569985675,0.0355985196123028,0.300450673718074,1.38400859179381,0.812448713084177,4.31255916441198,14.3536345285704
"60",60,0.21809231876,0.0547808684571704,0.0487185295483758,0.251182016719507,1.12443599930033,0.748201137923288,2.92855057261817,11.6590773928233
"65",65,0.29849928823,0.0586256029638622,0.0696841836754442,0.196401148262337,0.841304294198414,0.651935115860582,1.80411457331785,9.18586571045939
"70",70,0.42460944259,0.0585007974917185,0.106660669727185,0.137775545298474,0.548475812512248,0.51692021987111,0.962810279119434,6.98825235664007
"75",75,0.56943985094,0.0451422005743852,0.159221505314312,0.0792747478067559,0.283518237597817,0.363264650555609,0.414334466607186,5.22656303640585
"80",80,0.702505048296061,0.0239782867419442,0.232816636272084,0.0341325472323707,0.102992153507113,0.239814636273534,0.13081622900937,3.83259497507722
"85",85,0.840092824271708,0.00853052137379307,0.345378859542905,0.0101542604904266,0.0246990258323363,0.121047662989457,0.027824075502257,2.74013804633922
"90",90,0.9374542017405,0.00152218105741847,0.50913163121689,0.00162373911663349,0.00298975935512053,0.0432922126333953,0.00312504966992066,1.92460084129761
"95",95,1,0.000101558059215018,0.758522820014582,0.000101558059215018,0.000133889260197953,0,0.000135290314800127,1.33214750110271
