"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.0275353474169434,0.0275353474169434,0.02824968874784,1,0.974713302604043,0.971383122758547,70.290924118282,70.290924118282
"1",1,0.00318882224812219,0.00310101691966927,0.000798777773824921,0.972464652583057,3.88220231118869,0.996963641674233,69.3162108156779,71.278900093243
"5",5,0.00174431236576806,0.00169087297661354,0.000349197483372201,0.969363635663387,4.84216827763125,0.998312702172001,65.4340085044892,67.5020251401418
"10",10,0.00187981756704127,0.00181904825844595,0.000376303056334251,0.967672762686774,4.8339980976136,0.997159452655916,60.591840226858,62.6160439388858
"15",15,0.00388329811710139,0.00375069791063491,0.000778110007320915,0.965853714428328,4.82026689715612,0.995318640983164,55.7578421292444,57.7290756315479
"20",20,0.00554929544745508,0.00533899388954443,0.00111282327435351,0.962103016517693,4.79770149725356,0.9943914676834,50.9375752320883,52.9439928547938
"25",25,0.00567306369519299,0.00542778324163855,0.00113771080585539,0.956764022628148,4.77079343336081,0.994057467031674,46.1398737348347,48.2249255235293
"30",30,0.00623612357241818,0.00593265034773388,0.00125096929004107,0.95133623938651,4.74244283609799,0.992967090036837,41.3690803014739,43.4852353865461
"35",35,0.0079015119289979,0.00747011773650731,0.00158631885814237,0.945403589038776,4.70908966262626,0.99016002919541,36.6266374653759,38.7418007399522
"40",40,0.0119566932272887,0.0112145827839673,0.00240514226862926,0.937933471302269,4.66275235782982,0.983937010987567,31.9175478027497,34.0296500544265
"45",45,0.020565308971568,0.019058260272167,0.00415406804689278,0.926718888518301,4.58785461793831,0.971593831306054,27.2547954449198,29.4099923748145
"50",50,0.0370787884990733,0.0336549564636744,0.00755013360725293,0.907660628246134,4.45753124571785,0.951471034195665,22.6669408269815,24.9729250356278
"55",55,0.0614109738016779,0.0536735394123505,0.0126552365525183,0.87400567178246,4.24121186432266,0.922795723026823,18.2094095812637,20.8344295342239
"60",60,0.0954331410356779,0.078286872084575,0.0200029201259375,0.820332132370109,3.91377216884757,0.881256975397858,13.968197716941,17.0274906537965
"65",65,0.146659561244421,0.108828032296979,0.0315531461205246,0.742045260285534,3.44903902391492,0.81577230551108,10.0544255480935,13.5496122490218
"70",70,0.231921216518913,0.14685650983584,0.0521946677017995,0.633217227988555,2.81363051633676,0.711082057731276,6.60538652417854,10.4314700109485
"75",75,0.354536373865591,0.172432565404528,0.0861851622204453,0.486360718152716,2.00072217725226,0.580042315272882,3.79175600784178,7.79618062544923
"80",80,0.50295252613398,0.157890957449275,0.136053837145742,0.313928152748187,1.1605035239112,0.42167864819986,1.79103383058952,5.70523482813015
"85",85,0.674859864794821,0.105303240522387,0.215185825993035,0.156037195298913,0.489359557194049,0.256630913684167,0.630530306678318,4.0408974633929
"90",90,0.835626478436661,0.0423946359670727,0.337577790046149,0.0507339547765253,0.125584790282788,0.110405018450497,0.141170749484269,2.78256938782129
"95",95,1,0.00833931880945264,0.555117487702,0.00833931880945264,0.015022619525057,0,0.0155859592014812,1.86897270120126
