"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.2341346913,0.2341346913,0.277697103445355,1,0.843129756829,0.691489394372137,31.6646857531933,31.6646857531933
"1",1,0.21825568125,0.16715445469606,0.0639380920321997,0.7658653087,2.61431721503169,0.842083407695399,30.8215559963643,40.2440946811936
"5",5,0.0498620063,0.0298529243742228,0.01025359696403,0.59871085400394,2.91145872799059,0.965407090478999,28.2072387813326,47.1132911533069
"10",10,0.02457170965,0.0139778118789615,0.00497299553109479,0.568857929629717,2.81074289963908,0.96960664507168,25.2957800533421,44.4676583304511
"15",15,0.0368590095,0.0204523315315362,0.00750457528156643,0.554880117750756,2.72531499307809,0.954350442826518,22.485037153703,40.5223334453713
"20",20,0.05553709535,0.0296805669209462,0.0114116280336168,0.534427786219219,2.60090557048583,0.944490445333477,19.7597221606249,36.9736055462497
"25",25,0.0554779645,0.0280023483137033,0.0113991455687324,0.504747219298273,2.45653046053848,0.944230573427623,17.1588165901391,33.9948709653006
"30",30,0.05610372325,0.0267471623025753,0.0115312795540737,0.47674487098457,2.31953116539667,0.941249345644478,14.7022861296006,30.8388973314753
"35",35,0.0617886033,0.0278047299076607,0.0127354349337477,0.449997708681995,2.18325719163159,0.932583110243255,12.3827549642039,27.5173733672377
"40",40,0.07391575595,0.0312067131828872,0.0153269444800711,0.422192978774334,2.03606878223274,0.919804966856653,10.1994977725723,24.1583784793921
"45",45,0.0875405315,0.0342271454990754,0.018276056224287,0.390986265591447,1.87278617875945,0.901276956827504,8.16342899033959,20.8790684194258
"50",50,0.11199967415,0.0399569052003863,0.0236725684048665,0.356759120092371,1.68789902798093,0.871748193900662,6.29064281158014,17.6327456182518
"55",55,0.14807891175,0.0469117272211948,0.0318818786172933,0.316802214891985,1.47142292912906,0.823383789043776,4.60274378359921,14.5287613761429
"60",60,0.21290526155,0.0574611048674066,0.047427926785366,0.26989048767079,1.21154578667218,0.750329756644652,3.13132085447015,11.6021905088026
"65",65,0.3002724496,0.0637866911413881,0.0701678343168556,0.212429382803384,0.909058855277586,0.647824397101053,1.91977506779797,9.03723883420988
"70",70,0.43253318785,0.0642928972751675,0.109172610686559,0.148642691661995,0.588910504849575,0.503185720524657,1.01071621252039,6.79963610198001
"75",75,0.5947500697,0.0501670460907466,0.169293748215459,0.084349794386828,0.296331356707273,0.339198652733813,0.421805707670812,5.00067262448101
"80",80,0.722254182369606,0.0246886329217323,0.245620897823793,0.0341827482960814,0.10051519695789,0.222812127546152,0.125474350963539,3.67069230000805
"85",85,0.854182242301038,0.00810970475912625,0.362104973668368,0.00949411537434907,0.022396004884908,0.110045350144791,0.024959154005649,2.62890780462632
"90",90,0.944637033751683,0.00130776553705843,0.530624915299679,0.00138441061522282,0.00246457619940414,0.0384577395592273,0.00256314912074106,1.85143706105469
"95",95,1,7.66450781643932e-05,0.784512973175098,7.66450781643932e-05,9.76976554692188e-05,0,9.85729213369221e-05,1.28609590723486
