"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.194798872135909,0.194798872135909,0.226065335533482,1,0.861692800783505,0.781617793766676,44.3793135217303,44.3793135217303
"1",1,0.0784790614216999,0.0631914287704681,0.0207430108510541,0.805201127864091,3.04639616804987,0.937081371407308,43.5176207209468,54.0456529617431
"5",5,0.0234503795596844,0.0174004090807127,0.00475135753766195,0.742009699093623,3.66219737049616,0.983320837349996,40.4712245528969,54.5427163584697
"10",10,0.0126110865708344,0.00913811048638366,0.00253757809031595,0.724609290012911,3.60111498489723,0.983798323564516,36.8090271824008,50.7984477838325
"15",15,0.02014116333249,0.0144104218865331,0.00406755682314076,0.715471179526527,3.54277088510496,0.975521930262682,33.2079121975036,46.4140459430935
"20",20,0.0292729596705201,0.0205221232849798,0.00593802727795848,0.701060757639994,3.45605069231602,0.970492372363701,29.6651413123986,42.3146510329025
"25",25,0.0297695175590392,0.0202593068250362,0.0060402143601867,0.680538634355014,3.35407083539498,0.968639587032888,26.2090906200826,38.5122743911849
"30",30,0.0331367641090338,0.0218795203224323,0.00673446890541558,0.660279327529978,3.24888578887605,0.963358563197729,22.8550197846876,34.6141683250714
"35",35,0.0405682887189308,0.0258987876969054,0.00827479091511406,0.638399807207546,3.12984194556515,0.954344732621264,19.6061339958115,30.7113720500193
"40",40,0.0513991817014793,0.0314820511941687,0.0105398719204312,0.61250101951064,2.9869481746872,0.941482611389657,16.4762920502464,26.9000238781809
"45",45,0.0666466150132545,0.0387229474967862,0.0137698248666613,0.581018968316471,2.81215976759007,0.922897837206398,13.4893438755592,23.2167013662999
"50",50,0.0892378057461055,0.048393306962793,0.0186462576874973,0.542296020819685,2.59533616738772,0.895696785781515,10.6771841079691,19.688848337538
"55",55,0.122223214940276,0.0603663775553168,0.0259681183023918,0.493902713856892,2.3246342631517,0.855990687160865,8.0818479405814,16.3632385768245
"60",60,0.170897248882569,0.0740901671645675,0.0372337604447857,0.433536336301575,1.98986528031292,0.79665100753685,5.7572136774297,13.2796566178132
"65",65,0.245751523992863,0.088334443858816,0.0557234882332181,0.359446169137008,1.58522818042388,0.710635298810676,3.76734839711679,10.4809807993275
"70",70,0.352006668833223,0.0954331352968043,0.0847150617815527,0.271111725278192,1.12651910167863,0.588222977509954,2.18212021669291,8.04878584448459
"75",75,0.491234656923313,0.0862994118782783,0.130234872951571,0.175678589981388,0.662644420211242,0.439610142657959,1.05560111501428,6.00870666781942
"80",80,0.636537022268124,0.0568931558825255,0.19530428670841,0.0893791781031093,0.291305208100564,0.297888650622323,0.392956694803035,4.39651273532314
"85",85,0.790026740382766,0.0256648262429299,0.295757742015323,0.0324860222205837,0.0867765153603322,0.160843817269345,0.101651486702471,3.12908382602972
"90",90,0.909910184808266,0.00620667569264042,0.4446849952265,0.00682119597765386,0.0139574659798878,0.0616811515899534,0.0148749713421384,2.1806984274999
"95",95,1,0.000614520285013434,0.681008383138285,0.000614520285013434,0.00090236816495789,0,0.000917505362250652,1.49304324792239
