"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.0939416967135468,0.0939416967135468,0.100233288591596,1,0.937230515266391,0.888264176606045,54.9986778612194,54.9986778612194
"1",1,0.0504402343256388,0.0457017931304594,0.0130424128187152,0.906058303286453,3.50409036776384,0.960140354454559,54.061447345953,59.6666319925124
"5",5,0.0158459232605982,0.013633143236688,0.00319704774741595,0.860356510155994,4.26429140687908,0.986959403776785,50.5573569781892,58.7632642763666
"10",10,0.0122700100503334,0.010389304221952,0.00246854073951476,0.846723366919306,4.20868250446384,0.9852275264684,46.2930655713101,54.6731877020726
"15",15,0.0175171528794903,0.0146501916345948,0.00353313802498349,0.836334062697354,4.14650985356374,0.979946874347192,42.0843830668462,50.3200634099671
"20",20,0.0228494124743159,0.0187749936934056,0.00462055948827585,0.821683871062759,4.06335937044962,0.975620695606961,37.9378732132825,46.1708870641625
"25",25,0.0260754430774014,0.0209362047281848,0.00528118910146244,0.802908877369353,3.96429749549912,0.972257802737263,33.8745138428329,42.189736341961
"30",30,0.0295961913474055,0.0231434128479301,0.00600453979365038,0.781972672641169,3.85431917237081,0.968531632038507,29.9102163473338,38.2496951540645
"35",35,0.0335584167781226,0.0254651085635758,0.00682156540438594,0.758829259793238,3.73303003841361,0.964166269074402,26.0558971749629,34.336969533914
"40",40,0.0383842458274379,0.0281496298618297,0.00782094569451541,0.733364151229663,3.59926164447992,0.958065665911502,22.3228671365493,30.4389941874301
"45",45,0.0459337787032454,0.0323931677628252,0.00939387388015823,0.705214521367833,3.44832900420838,0.946485000355617,18.7236054920694,26.5502268100679
"50",50,0.0621234056119868,0.0417979538544099,0.0128065630310403,0.672821353605008,3.26379167877446,0.927625332001992,15.275276487861,22.7033170187233
"55",55,0.0842158146029824,0.05314214964354,0.017552706342911,0.631023399750598,3.02757583960849,0.89712319354093,12.0114848090866,19.0349277282489
"60",60,0.124951957824562,0.072207393590982,0.0265848707567025,0.577881250107058,2.71610850591693,0.84990591994917,8.98390896947808,15.5462890824261
"65",65,0.181220712836321,0.0916385767405347,0.0396972448081108,0.505673856516076,2.3084366984031,0.779672384007945,6.26780046356115,12.3949466297194
"70",70,0.27207026803056,0.112646689542639,0.0625876019066562,0.414035279775541,1.79982434397537,0.671782051975145,3.95936376515805,9.56286567488771
"75",75,0.395307944396629,0.119141304069566,0.0985380199313048,0.301388590232902,1.20908969099059,0.535994736591884,2.15953942118268,7.16529918904319
"80",80,0.548567619780571,0.0999749599820895,0.154266702236798,0.182247286163336,0.648065710438466,0.376884800578259,0.950449730192088,5.2151653404609
"85",85,0.719769309799874,0.0592170954311055,0.242448463014073,0.0822723261812461,0.244246116040209,0.217175657034259,0.302384019753622,3.67540379358509
"90",90,0.86929481440526,0.0200417925360138,0.377831142690664,0.0230552307501405,0.0530443107290983,0.0876122573910315,0.0581379037134128,2.52167954176986
"95",95,1,0.00301343821412668,0.607026072984391,0.00301343821412668,0.00496426487796705,0,0.00509359298431453,1.69029282247644
