"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.0897275856386427,0.0897275856386427,0.0959322116027623,1,0.935322809091364,0.899979074259222,59.9987418455757,59.9987418455757
"1",1,0.031613378768706,0.0287767866179101,0.00807299784637044,0.910272414361357,3.56457256220475,0.973943680506009,59.0634190364843,64.8854322119856
"5",5,0.0102443570691619,0.00903035596550889,0.00206048098042612,0.881495627743447,4.38264465981209,0.992177232932522,55.4988464742796,62.959865854754
"10",10,0.00666984876199388,0.00581921141285074,0.00133825420992773,0.872465271777938,4.34836025149885,0.991870830505195,51.1162018144675,58.5882366530203
"15",15,0.00972071566091031,0.00842441993145713,0.00195325691863908,0.866646060365088,4.31301169398994,0.988678392157382,46.7678415629686,53.9641771904749
"20",20,0.013072931828633,0.0112194729992464,0.00263109651550987,0.85822164043363,4.26418146696996,0.985859647663358,42.4548298689787,49.4683749148153
"25",25,0.0153120419723849,0.0129693327384563,0.00308508307682609,0.847002167434384,4.20388443859963,0.983589921291629,38.1906484020087,45.0891979623739
"30",30,0.0176181160237673,0.0146940872493044,0.00355367555752949,0.834032834695928,4.13489836408131,0.980818419308572,33.9867639634091,40.7499112139872
"35",35,0.0209057099914413,0.0171288582388699,0.00422352396653771,0.819338747446623,4.05558447745983,0.977169083149032,29.8518655993278,36.4340948018848
"40",40,0.0249610904060296,0.0200240335691257,0.00505275679439532,0.802209889207753,3.96299176547287,0.971620931512948,25.796281121868,32.1565234596445
"45",45,0.0321766703584635,0.0251681364359369,0.00653628570879054,0.782185855638628,3.85052575074689,0.961616719436061,21.8332893563951,27.9131733193628
"50",50,0.0453306515527012,0.0343161064483978,0.00926778539064024,0.757017719202691,3.7027299405373,0.944577387503669,17.9827636056482,23.7547459583748
"55",55,0.0668747008101682,0.0483304541279693,0.01381851242643,0.722701612754293,3.49751497386434,0.915656982377383,14.2800336651109,19.7592386859193
"60",60,0.104623262833611,0.0705549109763685,0.0220310326563718,0.674371158626324,3.20252400678833,0.867045463830328,10.7825186912466,15.9889973841857
"65",65,0.167233082290789,0.100978052231761,0.0363657647435632,0.603816247649955,2.77673391289355,0.790073642081683,7.57999468445824,12.5534791651591
"70",70,0.265465366028434,0.133486125599768,0.0608463162165188,0.502838195418195,2.19382427565153,0.672325656634404,4.80326077156469,9.5522989608416
"75",75,0.402646724148042,0.148718400969688,0.10082847175639,0.369352069818426,1.47496434666791,0.528382199154315,2.60943649591316,7.06490286407751
"80",80,0.555938633157185,0.122658780288223,0.157387030408574,0.220633668848738,0.779344905166598,0.37001712273395,1.13447214924525,5.14188136001589
"85",85,0.72620234667492,0.0711495939878602,0.246729400662291,0.0979748885605156,0.288370959427108,0.211833462073868,0.355127244078647,3.62467617260211
"90",90,0.873434747557307,0.0234301443932176,0.383556086308073,0.0268252945726554,0.0610866186970071,0.0849308193846827,0.0667562846515395,2.48855737523152
"95",95,1,0.00339515017943772,0.613768971212384,0.00339515017943772,0.0055316419348004,0,0.00566966595453237,1.66993082923694
