"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.0501269286532138,0.0501269286532138,0.052220035907833,1,0.95991754470806,0.945759768690753,72.4985367723144,72.4985367723144
"1",1,0.012026765170398,0.0114239003707725,0.00303111174516809,0.949873071346786,3.76888129874571,0.991128357649516,71.5386192276064,75.3138723326209
"5",5,0.00209212610056891,0.00196335400465617,0.000418907243841989,0.938449170976014,4.68684663136726,0.99829808707114,67.7697379288607,72.2146068479961
"10",10,0.00158351675955834,0.00148294098626283,0.000316944257452559,0.936485816971358,4.67887002648976,0.998067457156072,63.0828912974934,67.3612885046211
"15",15,0.0023112541309979,0.00216102925961547,0.000462764217740347,0.935002875985095,4.6698279097024,0.997194466394277,58.4040212710037,62.464001738466
"20",20,0.0033422435096588,0.00311778460775636,0.000669522801886564,0.932841846725479,4.65672655056878,0.996318330644345,53.7341933613013,57.6026831878549
"25",25,0.00405061379096245,0.00376595310780368,0.000811700943970626,0.929724062117723,4.63958202312989,0.995532345057609,49.0774668107325,52.787132021671
"30",30,0.00492128701142035,0.00455690561498987,0.000986587937838042,0.925958109009919,4.61885397157362,0.994515920171421,44.4378847876026,47.9912475037535
"35",35,0.0060967873567682,0.00561758720736921,0.00122293634311436,0.921401203394929,4.59352380767696,0.992631085409159,39.819030816029,43.2157356310309
"40",40,0.00875550618183383,0.00801814911275233,0.00175849154850612,0.91578361618756,4.5596745230672,0.989566953528467,35.225507008352,38.4648801154546
"45",45,0.0122664340213994,0.0111350452087779,0.00246781703540387,0.907765467074808,4.51210322687297,0.984452503420826,30.6658324852848,33.7816689415413
"50",50,0.0191461233344234,0.0171669966424431,0.00386474218554397,0.89663042186603,4.44195131738829,0.97664371938486,26.1537292584118,29.168906854601
"55",55,0.0280063144573698,0.0246305292405673,0.00567758686739426,0.879463425223587,4.33820385594057,0.963247216712035,21.7117779410236,24.6875280066408
"60",60,0.0465011400664924,0.0397507042295517,0.00951255341100494,0.854832895983019,4.17876278976417,0.937134114572034,17.373574085083,20.3239418683159
"65",65,0.0814589586727865,0.06639574657297,0.0169547266351731,0.815082191753468,3.91606116699221,0.885986272472897,13.1948112953188,16.188319937322
"70",70,0.15240903559944,0.114106579076332,0.0328877547957872,0.748686445180498,3.46957643611929,0.788492764110467,9.27875012832659,12.3933726703034
"75",75,0.275560848658142,0.174865366445034,0.0639189497509882,0.634579866104165,2.73573591440824,0.66384059621711,5.80917369220731,9.15436181086423
"80",80,0.418241478541284,0.192271672044302,0.105871075200019,0.459714499659131,1.81609256051333,0.502731945633876,3.07343777779906,6.68553587080232
"85",85,0.59668172212414,0.159578246950966,0.174783015347374,0.267442827614829,0.913007746398073,0.323009939536777,1.25734521728574,4.70136076745555
"90",90,0.781745242973953,0.0843226228193555,0.285926071856712,0.107864580663863,0.294910576960651,0.143542013593801,0.344337470887662,3.19231270142991
"95",95,1,0.0235419578445079,0.501324735134421,0.0235419578445079,0.0469594978955019,0,0.0494268939270117,2.09952350834502
