"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.101403233756958,0.101403233756958,0.108794768452711,1,0.932059833382838,0.87604648027902,51.4431036498366,51.4431036498366
"1",1,0.0666315511353435,0.0598748963799776,0.0173642401008059,0.898596766243042,3.44817256801226,0.941886259509202,50.5110438164538,56.2110233577139
"5",5,0.0294511487387001,0.0247013225397377,0.00598721138693772,0.838721869863064,4.12568071233104,0.978834499656262,47.0628712484415,56.1126076945213
"10",10,0.0162486279395166,0.0132267170085784,0.00327527054106637,0.814020547323327,4.03835861579605,0.981634809632236,42.9371905361105,52.747059858989
"15",15,0.0206960055470077,0.0165732335542036,0.00418073285517495,0.800793830314748,3.96419339104365,0.97510575079146,38.8988319203144,48.5753391794058
"20",20,0.0295384631867878,0.0231646712277321,0.0059926593319501,0.784220596760545,3.86550777285617,0.969828103440666,34.9346385292708,44.5469535913474
"25",25,0.0308790028802905,0.0235006481165898,0.00626871497661097,0.761055925532813,3.74887807218425,0.968120801106511,31.0691307564146,40.82371572715
"30",30,0.0329972694792936,0.0243373102447782,0.00670566280592807,0.737555277416223,3.62936684249365,0.965018055020625,27.3202526842304,37.0416340588568
"35",35,0.0372053772999131,0.0265355435656906,0.00757637883589782,0.713217967171444,3.50240453129956,0.959205571011693,23.6908858417367,33.2168943187067
"40",40,0.0448328181082924,0.0307859081956782,0.00916376559090198,0.686682423605754,3.35952593835914,0.950553769373938,20.1884813104371,29.4000262951655
"45",45,0.0546786796210322,0.035863555430659,0.0112304887052802,0.655896515410076,3.1934100440168,0.937106040049308,16.828955372078,25.6579429478388
"50",50,0.072308628626768,0.0448337330395073,0.0149817131488444,0.620032959979417,2.99256384060227,0.917711948542831,13.6355453280612,21.9916459417155
"55",55,0.0939417562702224,0.0540352255840093,0.0196755625675821,0.575199226939909,2.74631159329792,0.888036205356607,10.6429814874589,18.5031220297012
"60",60,0.133511940184123,0.0695816169751472,0.0285308055764372,0.5211640013559,2.43882412603915,0.84006444185155,7.89666989416102,15.1519864641772
"65",65,0.192971888890391,0.0871427057035805,0.0425341692937583,0.451582384380753,2.04876942821517,0.768090862447953,5.45784576812187,12.0860466592516
"70",70,0.284177477158537,0.103565548462947,0.0658126875128748,0.364439678677172,1.57364107707479,0.660328410851891,3.4090763399067,9.35429520814205
"75",75,0.406710683312684,0.10610029575803,0.102105921141377,0.260874130214226,1.03911991167605,0.525410546203497,1.83543526283191,7.03571205517651
"80",80,0.556724584694743,0.0861663987092386,0.157824161062192,0.154773834456196,0.545964560364644,0.370834487070445,0.79631535115586,5.14502566893006
"85",85,0.723416617845362,0.0496317591271069,0.245140518081009,0.0686074357469573,0.202462487701464,0.215516972025228,0.250350790791215,3.64903290824885
"90",90,0.868715239826789,0.016484459465689,0.377788440634455,0.0189756766198504,0.0436341022981145,0.0888359059969963,0.0478883030897513,2.52366774840879
"95",95,1,0.00249121715416147,0.601777426255057,0.00249121715416147,0.00413976504513414,0,0.00425420079163681,1.70767963143251
