"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.16662502465966,0.16662502465966,0.187564493339388,1,0.888361233478028,0.785848240922351,42.8702113780726,42.8702113780726
"1",1,0.130675984497593,0.108902095358256,0.0358126911920348,0.83337497534034,3.04087997113373,0.907249261414513,41.9818501445946,50.3757028790668
"5",5,0.0288928409242405,0.0209320796752487,0.00587187857431386,0.724472879982084,3.56480118080349,0.979535192906472,38.9409701734609,53.7507631402626
"10",10,0.0153128937294376,0.010773245509422,0.00308525596027849,0.703540800306835,3.49184821231156,0.980960813607906,35.3761689926574,50.2830382789865
"15",15,0.0231387800858731,0.0160297961010854,0.00467973199614403,0.692767554797413,3.42536626334446,0.971112740805687,31.8843207803458,46.0245583955932
"20",20,0.0352622886326714,0.023863322175777,0.0071738821275902,0.676737758696328,3.32641682025977,0.964865679013691,28.4589545170014,42.0531500589311
"25",25,0.034990622222118,0.0228444827667687,0.00711766924880125,0.652874436520551,3.20954542396251,0.963938608630562,25.1325376967416,38.4952087122353
"30",30,0.0372634521331036,0.0234770910241256,0.00758842038165643,0.630029953753782,3.09380475031101,0.960727482742867,21.9229922727791,34.7967459993921
"35",35,0.0415332470720756,0.0251921099100256,0.00847561900394127,0.606552862729657,2.97230324986422,0.953951434097774,18.8291875224681,31.042945602023
"40",40,0.0511521288420844,0.0297378401319609,0.0104879362974282,0.581360752819631,2.83543294778145,0.943489926363995,15.8568842726039,27.2754639794604
"45",45,0.062627429610395,0.0345467251358281,0.0129136863952284,0.55162291268767,2.67520242311236,0.927978557213348,13.0214513248224,23.6057114839158
"50",50,0.0828782226083433,0.042854355377395,0.0172623682322776,0.517076187551842,2.48253048485346,0.903400203086601,10.34624890171,20.0091382097783
"55",55,0.112808155712548,0.0534960902862249,0.0238532340248064,0.474221832174447,2.24271854418529,0.863975586066967,7.86371841685658,16.5823626904715
"60",60,0.164373351727569,0.0691561003522353,0.0356906330562679,0.420725741888222,1.93765406859575,0.80405335649539,5.62099987267129,13.3602470993198
"65",65,0.236879277110588,0.0832795625410732,0.0534536445482898,0.351569641535987,1.55797725758136,0.715091499863373,3.68334580407554,10.4768596855611
"70",70,0.353091235472656,0.0947308754573706,0.0850293425963407,0.268290078994913,1.11409629387688,0.580984376387644,2.12536854649418,7.92190510531132
"75",75,0.508238048248867,0.0882093908615486,0.136278592613858,0.173559203537543,0.647272540533843,0.422759227304063,1.01127225261731,5.82667027737631
"80",80,0.651519118306132,0.0556070347022573,0.203212050407942,0.0853498126759943,0.273640439091225,0.284525025771939,0.363999712083463,4.26479801971308
"85",85,0.801797987841841,0.0238476995321689,0.306299114446389,0.0297427779737369,0.0778575529846755,0.151387933062218,0.0903592729922378,3.0380239892866
"90",90,0.916660462086603,0.00540378532828453,0.458464885852121,0.00589507844156803,0.0117866940196321,0.0571942090766451,0.0125017200075623,2.12070460664422
"95",95,1,0.000491293113283506,0.697509987343321,0.000491293113283506,0.000704352800960952,0,0.000715025987930197,1.45539591050116
