"","age","nqx","dx","mx","lx","Lx","Px","Tx","ex"
"0",0,0.103234717407354,0.103234717407354,0.11115231404046,1,0.928768044988926,0.883736773148134,57.4957082717712,57.4957082717712
"1",1,0.0392352698145379,0.0351848278228328,0.0100818557323408,0.896765282592646,3.48991582075174,0.968209840484998,56.5669402267822,63.0788694932982
"5",5,0.0125304914969389,0.0107960265624219,0.00252348961019452,0.861580454769814,4.27821320080241,0.990517157229844,53.0770244060305,61.604257747712
"10",10,0.00797233060027568,0.00678273473123584,0.00160059113205222,0.850784428207392,4.23764357768199,0.990353729912451,48.7988112052281,57.3574334312247
"15",15,0.0114742780156367,0.00968431007661357,0.00230756487074302,0.844001693476156,4.19676612319691,0.986675403190862,44.5611676275461,52.7974860382256
"20",20,0.0153523761392186,0.0128087542894384,0.00309326996899451,0.834317383399542,4.14084590670306,0.98339117215236,40.3644015043492,48.3801516155385
"25",25,0.0179912066646619,0.014779931523123,0.00362958563304334,0.821508629110104,4.07207130989502,0.98079074920155,36.2235555976461,44.0939441340807
"30",30,0.0205529738084256,0.0165806737920105,0.00415155159263606,0.806728697586981,3.99384987083408,0.977787321577881,32.1514842877511,39.8541472293225
"35",35,0.0240484217379087,0.0190018129115965,0.00486585205753074,0.79014802379497,3.90513576798702,0.9740099428981,28.157634416917,35.6358980456343
"40",40,0.0281453262339359,0.0217041616793761,0.00570615399838346,0.771146210883374,3.80364106638637,0.9683995429743,24.25249864893,31.4499355720726
"45",45,0.0354519159513853,0.0265691565388141,0.00721312841702274,0.749442049203997,3.68344427032683,0.957985119747169,20.4488575825436,27.2854420221856
"50",50,0.0493860814514163,0.0356998595561837,0.0101170440477504,0.722872892665183,3.52868480039108,0.939788979097262,16.7654133122168,23.192754192793
"55",55,0.0725472780415334,0.0498525330956025,0.0150329431804812,0.687173033109,3.31621908611555,0.908956640852448,13.2367285118257,19.2625843478437
"60",60,0.112648149045493,0.0717929746752571,0.0238174667081171,0.637320500013397,3.01429936084637,0.857915216059617,9.92050942571017,15.5659663003177
"65",65,0.178022825618547,0.10067680802576,0.0389312802510219,0.56552752533814,2.58601328742888,0.778667978528388,6.9062100648638,12.2119786490223
"70",70,0.278411824864928,0.12941993649671,0.0642714525162322,0.46485071731238,2.0136457389698,0.659305330824037,4.32019677743492,9.29372939857538
"75",75,0.416832984897163,0.139818613593782,0.105316237875279,0.33543078081567,1.32760737009389,0.513739055991385,2.30655103846513,6.87638454901565
"80",80,0.569991335285158,0.111497240392828,0.163475201176004,0.195612167221888,0.682043757039242,0.356996071459727,0.978943668371233,5.00451317663074
"85",85,0.738311585303244,0.0621030249748301,0.255056901651203,0.0841149268290605,0.243486941826642,0.201827968131061,0.296899911331991,3.52969351011093
"90",90,0.881105947807561,0.0193948176463187,0.394665058094445,0.0220119018542304,0.0491424747353171,0.0799523937646676,0.0534129695053489,2.42654950304003
"95",95,1,0.00261708420791173,0.626894990231573,0.00261708420791173,0.00417467717670704,0,0.00427049477003183,1.63177583553547
